Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,887.0565185546875,890.8389282226562,881.4204711914062,887.0565185546875,887.0565185546875,0
2020-01-02,889.3076171875,893.0283813476562,882.5081787109375,889.2869873046875,889.2869873046875,0
2020-01-03,891.1779174804688,900.805419921875,889.6478271484375,891.1744995117188,891.1744995117188,0
2020-01-06,897.560302734375,903.3751831054688,897.560302734375,897.5947875976562,897.5947875976562,0
2020-01-07,900.4708862304688,900.4708862304688,894.8132934570312,899.4743041992188,899.4743041992188,0
2020-01-08,897.1699829101562,906.91748046875,892.40380859375,897.0112915039062,897.0112915039062,0
2020-01-09,890.779296875,892.2026977539062,883.6068725585938,890.75537109375,890.75537109375,0
2020-01-10,885.565673828125,890.8366088867188,885.4241943359375,886.3311767578125,886.3311767578125,0
2020-01-13,885.3864135742188,887.6074829101562,882.950927734375,885.4337768554688,885.4337768554688,0
2020-01-14,883.6696166992188,887.3787841796875,880.2221069335938,883.8455810546875,883.8455810546875,0
2020-01-15,884.6016235351562,889.6984252929688,883.5040893554688,884.8233032226562,884.8233032226562,0
2020-01-16,887.0637817382812,890.3295288085938,886.3671875,887.7352905273438,887.7352905273438,0
2020-01-17,888.4492797851562,889.2756958007812,885.8358764648438,888.4569702148438,888.4569702148438,0
2020-01-20,887.436279296875,888.9008178710938,884.1619873046875,887.4771118164062,887.4771118164062,0
2020-01-21,887.02197265625,894.8469848632812,886.8712158203125,887.3090209960938,887.3090209960938,0
2020-01-22,893.90380859375,893.90380859375,886.4945068359375,893.9763793945312,893.9763793945312,0
2020-01-23,885.4741821289062,890.117919921875,884.930908203125,885.6055908203125,885.6055908203125,0
2020-01-24,889.3729858398438,890.3682861328125,887.6328125,889.2916870117188,889.2916870117188,0
2020-01-27,887.5584716796875,895.0285034179688,887.5584716796875,887.635986328125,887.635986328125,0
2020-01-28,892.2495727539062,895.158203125,890.177001953125,892.208984375,892.208984375,0
2020-01-29,893.3521118164062,895.615478515625,891.1968994140625,892.7451782226562,892.7451782226562,0
2020-01-30,893.8397827148438,902.055908203125,892.1942749023438,893.110107421875,893.110107421875,0
2020-01-31,898.4749145507812,905.6356811523438,896.384521484375,898.4144897460938,898.4144897460938,0
2020-02-03,901.6798706054688,904.7075805664062,895.2443237304688,901.7003173828125,901.7003173828125,0
2020-02-04,894.3751831054688,897.43798828125,890.755615234375,894.6390991210938,894.6390991210938,0
2020-02-05,890.1904296875,896.8336791992188,888.0040893554688,890.2037963867188,890.2037963867188,0
2020-02-06,890.7236938476562,891.7625732421875,886.2037963867188,890.7236938476562,890.7236938476562,0
2020-02-07,892.5162963867188,898.4678955078125,891.0523071289062,891.301513671875,891.301513671875,0
2020-02-10,894.2266235351562,895.8024291992188,890.9398193359375,894.381103515625,894.381103515625,0
2020-02-11,890.23291015625,891.9257202148438,887.0787963867188,891.0405883789062,891.0405883789062,0
2020-02-12,888.6798706054688,890.77978515625,884.53857421875,888.3939819335938,888.3939819335938,0
2020-02-13,888.5092163085938,892.9614868164062,888.460205078125,888.5770874023438,888.5770874023438,0
2020-02-14,892.0975952148438,894.2429809570312,890.099609375,892.0908203125,892.0908203125,0
2020-02-17,891.9708862304688,895.345703125,889.9796752929688,891.9271240234375,891.9271240234375,0
2020-02-18,894.2817993164062,898.5504150390625,894.2817993164062,894.3527221679688,894.3527221679688,0
2020-02-19,897.8391723632812,900.8709716796875,896.148193359375,897.393310546875,897.393310546875,0
2020-02-20,901.3546142578125,912.1295776367188,900.7506713867188,901.0778198242188,901.0778198242188,0
