Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,775.36328125,776.3582153320312,770.3150024414062,775.36328125,775.36328125,0
2020-01-02,777.3930053710938,778.881103515625,771.1727294921875,777.3040161132812,777.3040161132812,0
2020-01-03,775.11767578125,778.5089111328125,773.2373046875,775.1284790039062,775.1284790039062,0
2020-01-06,775.8496704101562,780.635986328125,775.8496704101562,775.8496704101562,775.8496704101562,0
2020-01-07,778.5006103515625,778.5006103515625,771.9782104492188,777.6373901367188,777.6373901367188,0
2020-01-08,773.4453125,780.6466064453125,772.041015625,773.306884765625,773.306884765625,0
2020-01-09,772.6923217773438,773.6486206054688,764.4019775390625,772.6409301757812,772.6409301757812,0
2020-01-10,764.3151245117188,769.5336303710938,764.3151245117188,765.0010986328125,765.0010986328125,0
2020-01-13,767.8646240234375,769.1832275390625,765.0438232421875,767.8428955078125,767.8428955078125,0
2020-01-14,764.5657958984375,767.9285888671875,761.4315795898438,764.63671875,764.63671875,0
2020-01-15,763.8228759765625,767.9608764648438,760.8847045898438,764.0657958984375,764.0657958984375,0
2020-01-16,765.6900024414062,771.9219970703125,765.6900024414062,766.1901245117188,766.1901245117188,0
2020-01-17,769.1149291992188,770.2919921875,765.7628173828125,769.111328125,769.111328125,0
2020-01-20,767.3760986328125,767.9558715820312,764.2081298828125,767.38623046875,767.38623046875,0
2020-01-21,764.5272827148438,772.3419799804688,764.5272827148438,764.9453735351562,764.9453735351562,0
2020-01-22,770.7800903320312,770.7800903320312,765.7015991210938,770.7155151367188,770.7155151367188,0
2020-01-23,767.457275390625,772.2423706054688,767.457275390625,767.5180053710938,767.5180053710938,0
2020-01-24,772.7767944335938,773.8302001953125,770.7694091796875,772.214599609375,772.214599609375,0
2020-01-27,767.87060546875,774.1369018554688,767.87060546875,767.6486206054688,767.6486206054688,0
2020-01-28,770.136474609375,771.1879272460938,767.7410278320312,770.169677734375,770.169677734375,0
2020-01-29,769.07080078125,770.7677001953125,766.7095947265625,768.4957885742188,768.4957885742188,0
2020-01-30,770.0587158203125,775.3920288085938,768.81201171875,769.4290771484375,769.4290771484375,0
2020-01-31,769.6636962890625,775.0128784179688,767.9227905273438,769.7999267578125,769.7999267578125,0
2020-02-03,771.086181640625,774.3817749023438,768.7947998046875,771.086181640625,771.086181640625,0
2020-02-04,768.1793212890625,770.2570190429688,764.7747802734375,768.3973999023438,768.3973999023438,0
2020-02-05,767.6870727539062,772.7969970703125,764.8455810546875,767.7968139648438,767.7968139648438,0
2020-02-06,766.998779296875,767.6442260742188,762.0955200195312,766.9888916015625,766.9888916015625,0
2020-02-07,766.1171264648438,767.4210815429688,763.839599609375,765.0253295898438,765.0253295898438,0
2020-02-10,761.6448974609375,763.3497924804688,757.94287109375,761.7081909179688,761.7081909179688,0
2020-02-11,757.3803100585938,758.3637084960938,754.3276977539062,757.9829711914062,757.9829711914062,0
2020-02-12,756.7562255859375,765.2387084960938,755.6881103515625,756.3239135742188,756.3239135742188,0
2020-02-13,759.21337890625,764.251708984375,759.21337890625,759.3397827148438,759.3397827148438,0
2020-02-14,762.3804931640625,762.9381713867188,758.9083862304688,762.3804931640625,762.3804931640625,0
2020-02-17,761.546875,762.1917724609375,758.538330078125,761.497802734375,761.497802734375,0
2020-02-18,762.0792236328125,764.1693725585938,759.7653198242188,762.0792236328125,762.0792236328125,0
2020-02-19,760.872314453125,762.718505859375,758.5167236328125,760.595703125,760.595703125,0
2020-02-20,761.3699951171875,765.9235229492188,760.10107421875,761.301025390625,761.301025390625,0
2020-02-21,762.2431030273438,768.060791015625,759.3222045898438,762.72021484375,762.72021484375,0
2020-02-24,761.7841186523438,774.0164184570312,761.7744140625,761.9188842773438,761.9188842773438,0
2020-02-25,772.3436889648438,772.4940795898438,764.8018798828125,772.353515625,772.353515625,0
2020-02-26,767.8231201171875,769.739013671875,763.7025146484375,767.6215209960938,767.6215209960938,0
2020-02-27,761.8712158203125,767.768310546875,761.7747192382812,761.6748046875,761.6748046875,0
2020-02-28,764.3997802734375,766.38232421875,748.7659912109375,764.5203857421875,764.5203857421875,0
2020-03-02,746.5424194335938,750.2963256835938,741.938720703125,746.361083984375,746.361083984375,0
2020-03-03,744.25830078125,752.4732055664062,742.1226806640625,744.419677734375,744.419677734375,0
2020-03-04,744.1204223632812,746.8850708007812,742.5460815429688,743.6096801757812,743.6096801757812,0
2020-03-05,746.0130004882812,749.6876220703125,743.7615966796875,745.402587890625,745.402587890625,0
2020-03-06,749.5897216796875,758.3587036132812,748.78857421875,749.41162109375,749.41162109375,0
2020-03-09,751.4575805664062,772.5335083007812,742.1096801757812,751.64697265625,751.64697265625,0
2020-03-10,760.79052734375,760.79052734375,746.5285034179688,760.7755737304688,760.7755737304688,0
2020-03-11,741.6383056640625,754.735107421875,740.6159057617188,741.7122802734375,741.7122802734375,0
2020-03-12,745.593505859375,756.505126953125,737.7304077148438,745.5103759765625,745.5103759765625,0
2020-03-13,739.8524780273438,753.2520141601562,732.2636108398438,739.7216186523438,739.7216186523438,0
2020-03-16,732.71630859375,751.1505737304688,730.4487915039062,732.5833129882812,732.5833129882812,0
2020-03-17,745.1907958984375,754.373291015625,736.25927734375,744.5518798828125,744.5518798828125,0
2020-03-18,736.0385131835938,742.6602783203125,726.752197265625,736.2567749023438,736.2567749023438,0
2020-03-19,717.2120971679688,738.852783203125,703.160888671875,719.4971923828125,719.4971923828125,0
2020-03-20,714.1859130859375,729.367919921875,711.6622924804688,714.2216186523438,714.2216186523438,0
2020-03-23,705.6873779296875,722.2830810546875,705.3142700195312,705.1793823242188,705.1793823242188,0
2020-03-24,723.0050048828125,727.6865234375,711.8928833007812,723.2603149414062,723.2603149414062,0
2020-03-25,717.4172973632812,728.1718139648438,712.4691162109375,716.0737915039062,716.0737915039062,0
2020-03-26,710.123779296875,724.9500732421875,708.452880859375,710.6229858398438,710.6229858398438,0
2020-03-27,723.9805908203125,735.9010009765625,717.9622192382812,724.6970825195312,724.6970825195312,0
2020-03-30,733.1016235351562,739.3316040039062,732.8432006835938,733.6008911132812,733.6008911132812,0
2020-03-31,734.2926025390625,736.610595703125,721.4923095703125,734.8485717773438,734.8485717773438,0
2020-04-01,723.2944946289062,732.0048828125,723.2944946289062,723.9243774414062,723.9243774414062,0
2020-04-02,732.7708740234375,736.2930908203125,724.3963012695312,732.9337158203125,732.9337158203125,0
2020-04-03,725.8403930664062,729.0317993164062,720.582275390625,724.7681274414062,724.7681274414062,0
2020-04-06,723.2006225585938,731.0009155273438,721.10791015625,723.3118896484375,723.3118896484375,0
2020-04-07,727.3840942382812,732.5189208984375,723.234619140625,728.0936889648438,728.0936889648438,0
2020-04-08,723.910400390625,732.327392578125,723.8845825195312,724.3930053710938,724.3930053710938,0
2020-04-09,730.6458740234375,735.0020141601562,727.6130981445312,730.8370971679688,730.8370971679688,0
2020-04-10,734.4741821289062,738.11376953125,733.8576049804688,735.6596069335938,735.6596069335938,0
2020-04-13,735.7852783203125,741.57470703125,735.7852783203125,735.6846923828125,735.6846923828125,0
2020-04-14,740.5689697265625,745.6738891601562,736.3106079101562,740.5764770507812,740.5764770507812,0
2020-04-15,739.6688232421875,739.6688232421875,725.7816772460938,739.123291015625,739.123291015625,0
2020-04-16,733.0233154296875,734.8939819335938,728.7066040039062,732.8399047851562,732.8399047851562,0
2020-04-17,735.9365234375,735.9365234375,725.926513671875,735.8734130859375,735.8734130859375,0
2020-04-20,730.9235229492188,740.310302734375,730.30419921875,731.0405883789062,731.0405883789062,0
