Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,10.61554,10.624074,10.277703,10.61554,10.61554,0
2020-01-02,10.613463,10.709266,10.533481,10.615074,10.615074,0
2020-01-03,10.659868,10.815873,10.650669,10.659966,10.659966,0
2020-01-06,10.796457,10.859074,10.762263,10.798657,10.798657,0
2020-01-07,10.768216,10.771986,10.71825,10.756629,10.756629,0
2020-01-08,10.802006,10.949307,10.658501,10.797057,10.797057,0
2020-01-09,10.649365,10.65494,10.565691,10.64917,10.64917,0
2020-01-10,10.564813,10.625482,10.550327,10.572883,10.572883,0
2020-01-13,10.559785,10.562098,10.504779,10.55911,10.55911,0
2020-01-14,10.489124,10.544373,10.435702,10.492176,10.492176,0
2020-01-15,10.524529,10.580628,10.505117,10.52428,10.52428,0
2020-01-16,10.52714,10.562248,10.508328,10.53626,10.53626,0
2020-01-17,10.516829,10.541415,10.485807,10.516586,10.516586,0
2020-01-20,10.522332,10.535493,10.483451,10.521855,10.521855,0
2020-01-21,10.50329,10.638846,10.501289,10.505886,10.505886,0
2020-01-22,10.633373,10.633841,10.557042,10.63298,10.63298,0
2020-01-23,10.604864,10.70391,10.604864,10.605347,10.605347,0
2020-01-24,10.656542,10.696145,10.635692,10.657466,10.657466,0
2020-01-27,10.737083,10.831485,10.718169,10.737182,10.737182,0
2020-01-28,10.802328,10.85458,10.771644,10.802923,10.802923,0
2020-01-29,10.775666,10.822684,10.746742,10.768526,10.768526,0
2020-01-30,10.824452,10.969547,10.800884,10.817395,10.817395,0
2020-01-31,10.901819,11.053469,10.84858,10.902862,10.902862,0
2020-02-03,11.01603,11.044531,10.943835,11.016589,11.016589,0
2020-02-04,10.947464,10.994653,10.818472,10.949935,10.949935,0
2020-02-05,10.804479,10.896236,10.745711,10.804035,10.804035,0
2020-02-06,10.77641,10.787204,10.703157,10.776459,10.776459,0
2020-02-07,10.784753,10.910352,10.772392,10.76865,10.76865,0
2020-02-10,10.859191,10.871827,10.78714,10.857409,10.857409,0
2020-02-11,10.801531,10.823508,10.735881,10.810099,10.810099,0
2020-02-12,10.752641,10.779017,10.691595,10.748769,10.748769,0
2020-02-13,10.72199,10.79553,10.703673,10.722862,10.722862,0
2020-02-14,10.779741,10.79842,10.741974,10.781901,10.781901,0
2020-02-17,10.760501,10.779961,10.729598,10.760501,10.760501,0
2020-02-18,10.777929,10.860445,10.777929,10.778371,10.778371,0
2020-02-19,10.826658,10.859156,10.696824,10.821002,10.821002,0
2020-02-20,10.717398,10.804261,10.702138,10.711742,10.711742,0
2020-02-21,10.750489,10.890603,10.719845,10.755828,10.755828,0
2020-02-24,10.802765,11.030395,10.792799,10.801893,10.801893,0
2020-02-25,10.984416,11.049348,10.887582,10.984912,10.984912,0
2020-02-26,11.013741,11.068172,10.961124,11.01283,11.01283,0
2020-02-27,10.978523,11.068749,10.967962,10.977286,10.977286,0
2020-02-28,11.050183,11.208292,11.050183,11.045044,11.045044,0
2020-03-02,11.12197,11.209509,10.951729,11.125016,11.125016,0
2020-03-03,10.95365,11.092608,10.946122,10.95199,10.95199,0
2020-03-04,11.079524,11.09145,10.964171,11.081904,11.081904,0
2020-03-05,10.995069,11.158166,10.986827,10.991591,10.991591,0
2020-03-06,11.174276,11.354061,11.173176,11.175264,11.175264,0
2020-03-09,11.426015,11.860323,11.412304,11.423103,11.423103,0
