종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"010060","OCI","KOSPI",,"90800","0","0.00","90200","91400","90000","67739","6150650500","2165522886800","23849371"
"178920","PI첨단소재","KOSPI",,"31700","450","1.44","31050","31750","30950","19028","599015700","930912407400","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","8940","20","0.22","8900","9050","8870","93465","836170290","89400000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"282500","3500","1.25","277500","282500","276500","106477","29838249000","23891372475000","84571230"
"218410","RFHIC","KOSDAQ","우량기업부","25150","-450","-1.76","25400","25600","24750","53351","1343276550","673678815100","26786434"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","12950","-150","-1.15","13100","13100","12800","11273","145249700","106160176150","8197697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","3775","-50","-1.31","3775","3790","3705","16073","60162870","44181546775","11703721"
"010950","S-Oil","KOSPI",,"87000","-1300","-1.47","87300","87700","86600","62212","5411520100","9794702904000","112582792"
"010955","S-Oil우","KOSPI",,"59400","-700","-1.16","60000","60000","59400","2072","123622000","238902463800","4021927"
"419530","SAMG엔터","KOSDAQ","기술성장기업부","24000","1300","5.73","23650","26300","23500","2054032","51328914800","206182320000","8590930"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1130","-5","-0.44","1130","1140","1120","544461","612754795","183135229750","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","3805","-55","-1.42","3815","3815","3800","546","2077945","91519914700","24052540"
"034120","SBS","KOSPI",,"35350","250","0.71","35000","35900","34700","6352","224140350","645228773700","18252582"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","5840","70","1.21","5780","5870","5750","53017","308680530","125347161200","21463555"
"151910","SBW생명과학","KOSDAQ","중견기업부","1075","-10","-0.92","1085","1090","1070","109052","117544380","190419176850","177134118"
"036120","SCI평가정보","KOSDAQ","중견기업부","3935","20","0.51","3960","4075","3900","1119145","4489625455","139692500000","35500000"
"099220","SDN","KOSDAQ","중견기업부","1915","-5","-0.26","1905","1925","1885","96265","183127440","107569018065","56171811"
"036540","SFA반도체","KOSDAQ","우량기업부","4370","30","0.69","4300","4400","4265","120696","521453765","718691524110","164460303"
"255220","SG","KOSDAQ","중견기업부","1245","-15","-1.19","1245","1255","1245","10089","12583505","55722077805","44756689"
"040610","SG&G","KOSDAQ","중견기업부","1720","-20","-1.15","1725","1725","1700","23150","39587475","58629977120","34087196"
"049470","SGA","KOSDAQ","중견기업부","806","-17","-2.07","806","815","806","14414","11649459","47442972694","58862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","890","4","0.45","886","895","850","130095","114158624","48226629360","54187224"
"005090","SGC에너지","KOSPI",,"33350","200","0.60","33200","33450","32850","6822","226096950","489478083400","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","39400","50","0.13","39350","39800","38700","3036","118740650","102418133000","2599445"
"001380","SG글로벌","KOSPI",,"1755","-15","-0.85","1795","1795","1750","165887","293538260","78912070965","44964143"
"004060","SG세계물산","KOSPI",,"541","-5","-0.92","540","543","536","183328","98755153","109511903360","202424960"
"001770","SHD","KOSPI",,"36400","-200","-0.55","36500","36600","35750","1999","72536450","44221559200","1214878"
"002360","SH에너지화학","KOSPI",,"905","-8","-0.88","914","914","901","478482","432373253","100576025650","111133730"
"009160","SIMPAC","KOSPI",,"5210","-70","-1.33","5340","5340","5150","24592","128221420","340887778360","65429516"
"123700","SJM","KOSPI",,"4500","-85","-1.85","4575","4575","4500","5348","24218125","70222041000","15604898"
"025530","SJM홀딩스","KOSPI",,"3885","-40","-1.02","3890","3900","3820","25219","97297660","58018621080","14934008"
"034730","SK","KOSPI",,"202500","-1000","-0.49","202000","203500","201000","23266","4698634000","15015239122500","74149329"
"011790","SKC","KOSPI",,"100500","-1000","-0.99","100500","101500","99300","62305","6227855400","3805763949000","37868298"
"018670","SK가스","KOSPI",,"123000","2000","1.65","123000","124500","120000","8082","990371000","1135320012000","9230244"
"001740","SK네트웍스","KOSPI",,"4070","-35","-0.85","4100","4100","4055","77471","315439800","1010123723290","248187647"
"001745","SK네트웍스우","KOSPI",,"44700","-500","-1.11","45400","45400","44700","103","4618600","5080065600","113648"
"006120","SK디스커버리","KOSPI",,"32450","-350","-1.07","32550","32750","32350","9131","296413250","617778394750","19037855"
"006125","SK디스커버리우","KOSPI",,"29300","100","0.34","29200","29500","29200","114","3338150","39802731500","1358455"
"210980","SK디앤디","KOSPI",,"21250","-300","-1.39","21550","21750","21250","8380","179306850","471540985000","22190164"
"068400","SK렌터카","KOSPI",,"7020","10","0.14","7010","7040","6990","4669","32681330","331946596800","47285840"
"395400","SK리츠","KOSPI",,"5290","-100","-1.86","5390","5450","5270","119453","637913300","1039771077910","196554079"
"302440","SK바이오사이언스","KOSPI",,"84400","-1100","-1.29","84000","84800","83800","46588","3924221300","6480573482400","76784046"
"326030","SK바이오팜","KOSPI",,"73200","-500","-0.68","72900","73600","72800","13922","1018547300","5732529900000","78313250"
"402340","SK스퀘어","KOSPI",,"35550","450","1.28","35000","35700","34950","110209","3891294450","5029172149050","141467571"
"260870","SK시그넷","KONEX","일반기업부","43000","-100","-0.23","43200","43200","42700","1425","60972950","252695606000","5876642"
"361610","SK아이이테크놀로지","KOSPI",,"59900","-400","-0.66","60000","60200","59300","68566","4094639300","4270725760800","71297592"
"03473K","SK우","KOSPI",,"175000","-500","-0.28","175500","176000","173000","113","19755000","99073625000","566135"
