종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"060310","3S","KOSDAQ","중견기업부","2235","-80","-3.46","2315","2425","2235","280102","643811680","108479394870","48536642"
"095570","AJ네트웍스","KOSPI",,"5820","-70","-1.19","5890","5890","5730","94283","547540810","272505756900","46822295"
"006840","AK홀딩스","KOSPI",,"16450","-450","-2.66","16750","16900","15900","11841","194112600","217922378450","13247561"
"054620","APS홀딩스","KOSDAQ","중견기업부","14300","1000","7.52","13400","14400","12900","658325","9157497750","291637360300","20394221"
"265520","AP시스템","KOSDAQ","우량기업부","18250","-450","-2.41","18650","18650","18150","54100","994317450","278885933250","15281421"
"211270","AP위성","KOSDAQ","벤처기업부","11150","350","3.24","10600","11150","10550","257631","2820024550","168167689600","15082304"
"027410","BGF","KOSPI",,"4230","-45","-1.05","4255","4350","4180","451992","1927479565","404882025930","95716791"
"282330","BGF리테일","KOSPI",,"213000","1000","0.47","212000","213500","207000","23583","4998461000","3681471978000","17283906"
"138930","BNK금융지주","KOSPI",,"7290","20","0.28","7270","7300","7240","1089039","7924810630","2376067943340","325935246"
"001460","BYC","KOSPI",,"361000","2000","0.56","360500","361000","358500","67","24131000","225486015000","624615"
"001465","BYC우","KOSPI",,"141000","500","0.36","141000","141000","141000","108","15228000","30369285000","215385"
"013720","CBI","KOSDAQ","벤처기업부","467","-1","-0.21","535","543","464","39014844","19636572250","126249100362","270340686"
"001040","CJ","KOSPI",,"81000","0","0.00","81700","82300","80400","46692","3795748000","2363336838000","29176998"
"079160","CJ CGV","KOSPI",,"17350","-550","-3.07","17850","18000","17100","377883","6601890100","827823360700","47713162"
"035760","CJ ENM","KOSDAQ GLOBAL","우량기업부","94900","-3900","-3.95","98300","99100","94200","195522","18827714200","2081076714600","21929154"
"311690","CJ 바이오사이언스","KOSDAQ","기술성장기업부","27150","-600","-2.16","27750","27750","26950","7094","193062550","159605944800","5878672"
"00104K","CJ4우(전환)","KOSPI",,"71000","0","0.00","70300","71800","70100","4204","298280200","300082352000","4226512"
"000120","CJ대한통운","KOSPI",,"90000","400","0.45","90300","91500","89100","55064","4975502700","2053110960000","22812344"
"011150","CJ씨푸드","KOSPI",,"2680","-30","-1.11","2710","2725","2665","53000","142509615","96294471640","35930773"
"011155","CJ씨푸드1우","KOSPI",,"25400","400","1.60","25350","25650","25350","62","1585350","5080000000","200000"
"001045","CJ우","KOSPI",,"49900","-400","-0.80","50500","50500","49700","2181","109081300","112785127700","2260223"
"097950","CJ제일제당","KOSPI",,"379500","5000","1.34","374500","379500","374500","33493","12647551000","5713063587000","15054186"
"097955","CJ제일제당 우","KOSPI",,"170500","500","0.29","169000","171500","169000","885","150813500","226327326500","1327433"
"051500","CJ프레시웨이","KOSDAQ","중견기업부","30850","-500","-1.59","31300","31450","30600","31220","964883500","366238428100","11871586"
"058820","CMG제약","KOSDAQ","중견기업부","2265","-45","-1.95","2305","2345","2225","1311239","2990708445","314590932660","138892244"
"023460","CNH","KOSDAQ","중견기업부","2680","0","0.00","2680","2760","2655","34910","94153995","99696000000","37200000"
"056730","CNT85","KOSDAQ","관리종목(소속부없음)","3100","0","0.00","0","0","0","0","0","110511763600","35648956"
"065770","CS","KOSDAQ","벤처기업부","1540","-5","-0.32","1515","1585","1510","83407","128135320","29893140200","19411130"
"083660","CSA 코스믹","KOSDAQ","중견기업부","1055","50","4.98","1005","1055","990","47478","48667848","41621008615","39451193"
"000590","CS홀딩스","KOSPI",,"58600","-2100","-3.46","60700","60700","58400","2504","148312000","67652645200","1154482"
"012030","DB","KOSPI",,"819","-10","-1.21","839","839","813","186198","152521371","164761451127","201173933"
"404950","DB금융스팩10호","KOSDAQ","SPAC(소속부없음)","2000","-5","-0.25","2010","2010","1995","2057","4107045","11680000000","5840000"
"367340","DB금융스팩8호","KOSDAQ","SPAC(소속부없음)","2010","0","0.00","2020","2020","2000","51","102320","12160500000","6050000"
"367360","DB금융스팩9호","KOSDAQ","SPAC(소속부없음)","2015","5","0.25","2020","2020","1990","1468","2944715","9752600000","4840000"
"016610","DB금융투자","KOSPI",,"4540","-80","-1.73","4620","4645","4530","55102","251534385","192706606060","42446389"
"005830","DB손해보험","KOSPI",,"65400","600","0.93","65300","65500","64600","74949","4885120500","4630320000000","70800000"
"000990","DB하이텍","KOSPI",,"40650","-250","-0.61","40450","41200","40300","198444","8065210650","1804802602200","44398588"
"000995","DB하이텍1우","KOSPI",,"75400","-2400","-3.08","77700","77700","75400","1003","75986100","8468626400","112316"
"139130","DGB금융지주","KOSPI",,"7830","-20","-0.25","7830","7870","7810","578262","4534001720","1324411872390","169145833"
"001530","DI동일","KOSPI",,"15550","-1250","-7.44","16700","16800","15300","183423","2906242900","397586598500","25568270"
"000210","DL","KOSPI",,"61000","-200","-0.33","61700","62300","60700","50858","3117547400","1278308924000","20955884"
"001880","DL건설","KOSPI",,"14800","-200","-1.33","14800","15100","14750","12051","179491800","326388603200","22053284"
"000215","DL우","KOSPI",,"35850","-50","-0.14","35950","36000","35250","1075","38078950","60447222750","1686115"
"375500","DL이앤씨","KOSPI",,"36050","-400","-1.10","36250","36850","35950","105835","3839557500","1394905109150","38693623"
"37550L","DL이앤씨2우(전환)","KOSPI",,"27250","-150","-0.55","27100","27300","27100","1273","34634500","57550664750","2111951"
"37550K","DL이앤씨우","KOSPI",,"24550","-150","-0.61","24750","24800","24400","915","22535050","51895876750","2113885"
"068790","DMS","KOSDAQ","우량기업부","5870","-300","-4.86","6210","6250","5870","131646","801350860","144243868070","24573061"
"007340","DN오토모티브","KOSPI",,"66400","-1300","-1.92","67000","67700","64700","56996","3737296300","663601932000","9994005"
"004840","DRB동일","KOSPI",,"4160","-65","-1.54","4205","4310","4145","7594","31928980","82908800000","19930000"
"241520","DSC인베스트먼트","KOSDAQ","벤처기업부","4130","-40","-0.96","4150","4190","4050","162495","665898915","114861094390","27811403"
"155660","DSR","KOSPI",,"5850","-40","-0.68","5890","5930","5700","36162","209451060","93600000000","16000000"
"069730","DSR제강","KOSPI",,"5070","-200","-3.80","5250","5250","5040","72712","373201260","73008000000","14400000"
"017940","E1","KOSPI",,"47800","-900","-1.85","48500","48850","47650","12085","583983350","327908000000","6860000"
"245620","EDGC","KOSDAQ","기술성장기업부","2030","-40","-1.93","2070","2070","2005","808808","1642857745","170674139930","84075931"
"037370","EG","KOSDAQ","중견기업부","7910","-230","-2.83","8190","8190","7770","40983","324217670","68223528520","8624972"
"278990","EMB","KONEX","일반기업부","4795","595","14.17","4795","4795","4795","1","4795","17397324490","3628222"
"365550","ESR켄달스퀘어리츠","KOSPI",,"3865","-80","-2.03","3980","3980","3840","183361","710617585","823588985000","213089000"
"050120","ES큐브","KOSDAQ","중견기업부","4250","-105","-2.41","4600","4600","4250","30767","135305100","57647365500","13564086"
"084180","EV수성","KOSDAQ","중견기업부","1520","-35","-2.25","1550","1560","1500","733757","1116769325","95267193200","62675785"
"383220","F&F","KOSPI",,"137000","0","0.00","135500","140000","135500","100796","13933244000","5248069275000","38307075"
"007700","F&F홀딩스","KOSPI",,"31350","-150","-0.48","31500","32750","30450","1195053","37855819200","1226235405450","39114367"
"214270","FSN","KOSDAQ","중견기업부","3650","-135","-3.57","3770","3775","3620","493135","1820581990","115625196400","31678136"
"130500","GH신소재","KOSDAQ","중견기업부","4210","-235","-5.29","4430","4680","4165","1036802","4660139390","61234668920","14545052"
"114090","GKL","KOSPI",,"17950","-450","-2.45","18300","18350","17750","362443","6531209650","1110309276500","61855670"
"900290","GRT","KOSDAQ","외국기업(소속부없음)","2415","15","0.63","2450","2450","2365","26142","62465490","162710625000","67375000"
"078930","GS","KOSPI",,"45750","150","0.33","46000","46000","45300","83304","3799484750","4250878543500","92915378"
"083450","GST","KOSDAQ","우량기업부","20850","-700","-3.25","21650","21650","20750","39950","848201950","194274983250","9317745"
"006360","GS건설","KOSPI",,"22050","50","0.23","22000","22300","21900","637020","14066590700","1887071854500","85581490"
"001250","GS글로벌","KOSPI",,"2350","-80","-3.29","2410","2515","2345","656703","1575623150","193954345400","82533764"
"007070","GS리테일","KOSPI",,"28750","-100","-0.35","28900","28900","28550","80860","2323313850","3010640257500","104717922"
"078935","GS우","KOSPI",,"35850","-100","-0.28","36000","36000","35650","4290","153443950","63986012100","1784826"
"297890","HB솔루션","KOSDAQ","벤처기업부","13100","-550","-4.03","13500","13650","13100","54337","721464850","219033218300","16720093"
"078150","HB테크놀러지","KOSDAQ","우량기업부","1985","-15","-0.75","2000","2005","1960","279554","551699480","156795995610","78990426"
"012630","HDC","KOSPI",,"5660","-30","-0.53","5690","5750","5610","63974","361236200","338138140860","59741721"
"039570","HDC랩스","KOSPI",,"7820","-120","-1.51","7960","7960","7800","7202","56553440","202988439820","25957601"
"089470","HDC현대EP","KOSPI",,"3990","-45","-1.12","3980","4025","3950","41600","165458805","127281000000","31900000"
"294870","HDC현대산업개발","KOSPI",,"10100","-50","-0.49","10100","10250","10050","215079","2180177350","665664033000","65907330"
"267250","HD현대","KOSPI",,"64200","-800","-1.23","65100","65200","64200","94165","6081196000","5071356057000","78993085"
"097230","HJ중공업","KOSPI",,"4000","-105","-2.56","4225","4225","3955","73796","296559775","333097124000","83274281"
"195940","HK이노엔","KOSDAQ GLOBAL","벤처기업부","38600","-850","-2.15","39000","39500","38600","97125","3801819600","1115713661400","28904499"
"014790","HL D&I","KOSPI",,"2900","-50","-1.69","2950","3030","2890","43456","126697290","109789942900","37858601"
"028300","HLB","KOSDAQ","중견기업부","31350","-450","-1.42","31800","31950","30900","486138","15228860150","3351424129350","106903481"
"003580","HLB글로벌","KOSPI",,"6310","-150","-2.32","6500","6500","6290","143277","909206250","267336035020","42367042"
"343090","HLB사이언스","KONEX","일반기업부","2450","-20","-0.81","2500","2500","2380","5410","13160400","28324849350","11561163"
"067630","HLB생명과학","KOSDAQ","중견기업부","10850","0","0.00","10800","10950","10600","343306","3685625100","1049024318650","96684269"
"047920","HLB제약","KOSDAQ","기술성장기업부","11550","-350","-2.94","11850","12000","11300","300475","3462083250","321911782500","27871150"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","10950","200","1.86","10800","11150","10650","150607","1644882650","344712274350","31480573"
"204320","HL만도","KOSPI",,"44350","50","0.11","43900","44400","42650","255019","11162996200","2082548272000","46957120"
"060980","HL홀딩스","KOSPI",,"31250","-400","-1.26","31650","31700","30800","87899","2740902850","327252187500","10472070"
"011200","HMM","KOSPI",,"21650","-900","-3.99","22550","22650","21500","1830910","40325028950","10587705088400","489039496"
"403870","HPSP","KOSDAQ","중견기업부","57400","200","0.35","57300","58400","56200","58611","3372811900","1153694883600","20099214"
"036640","HRS","KOSDAQ","우량기업부","5540","-70","-1.25","5610","5630","5500","111686","620117350","90605592000","16354800"
"082740","HSD엔진","KOSPI",,"7400","-170","-2.25","7570","7650","7310","327839","2459848030","529425555600","71543994"
"351340","IBKS제13호스팩","KOSDAQ","SPAC(소속부없음)","2005","0","0.00","2010","2010","2000","14919","29863685","10365850000","5170000"
"388790","IBKS제16호스팩","KOSDAQ","SPAC(소속부없음)","2440","20","0.83","2400","2470","2375","146937","355716670","8320400000","3410000"
"405350","IBKS제17호스팩","KOSDAQ","SPAC(소속부없음)","2375","0","0.00","0","0","0","0","0","6460000000","2720000"
"424760","IBKS제18호스팩","KOSDAQ","SPAC(소속부없음)","2135","0","0.00","0","0","0","0","0","9031050000","4230000"
"426550","IBKS제19호스팩","KOSDAQ","SPAC(소속부없음)","2060","0","0.00","2055","2060","2050","6004","12314945","10464800000","5080000"
"439730","IBKS제20호스팩","KOSDAQ","SPAC(소속부없음)","2035","15","0.74","2025","2035","2020","22440","45413755","8770850000","4310000"
"442770","IBKS제21호스팩","KOSDAQ","SPAC(소속부없음)","2035","20","0.99","2015","2040","2015","114773","232217885","8567350000","4210000"
"003560","IHQ","KOSPI",,"482","-18","-3.60","495","498","474","2633304","1274750513","100302102336","208095648"
"095340","ISC","KOSDAQ","우량기업부","32400","-650","-1.97","32700","33050","32250","88717","2890184250","563742860400","17399471"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","2570","0","0.00","0","0","0","0","0","63350158190","24649867"
"175330","JB금융지주","KOSPI",,"8400","30","0.36","8320","8400","8320","508952","4254742860","1654656309600","196982894"
"950170","JTC","KOSDAQ","관리종목(소속부없음)","3560","-40","-1.11","3610","3730","3400","62581","227796920","124619640520","35005517"
"234080","JW생명과학","KOSPI",,"12100","-250","-2.02","12400","12400","12050","15673","190944550","191598103400","15834554"
"067290","JW신약","KOSDAQ","중견기업부","3585","-105","-2.85","3645","3695","3570","567645","2053423000","165366861645","46127437"
"001060","JW중외제약","KOSPI",,"18850","-800","-4.07","19500","19600","18800","128261","2453563700","418056826850","22178081"
"001067","JW중외제약2우B","KOSPI",,"66000","0","0.00","66500","66500","66000","5","330500","13200000000","200000"
"001065","JW중외제약우","KOSPI",,"34800","-150","-0.43","35200","35200","34500","11","382900","11332794000","325655"
"096760","JW홀딩스","KOSPI",,"3060","-85","-2.70","3105","3140","3040","49837","153482010","215560800360","70444706"
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","66300","-1200","-1.78","67200","68200","66200","262712","17605934200","2353483719600","35497492"
"318000","KBG","KOSDAQ","벤처기업부","6120","-310","-4.82","6420","6430","6120","82603","513295650","50366529000","8229825"
"024840","KBI메탈","KOSDAQ","중견기업부","1390","-60","-4.14","1435","1445","1385","210037","296013710","45801678720","32950848"
"105560","KB금융","KOSPI",,"52900","700","1.34","52400","53200","52200","1005281","53012720300","21630654897200","408897068"
"432320","KB스타리츠","KOSPI",,"4465","-35","-0.78","4500","4500","4440","32173","143358535","452814782525","101414285"
"024120","KB오토시스","KOSDAQ","우량기업부","3970","-110","-2.70","4015","4060","3920","49188","195049590","45655000000","11500000"
"002380","KCC","KOSPI",,"226500","-3500","-1.52","230000","230500","225500","21864","4963659500","2012785681500","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","6690","-190","-2.76","6870","6910","6570","58261","390417830","143166000000","21400000"
"344820","KCC글라스","KOSPI",,"38000","-800","-2.06","38650","38800","38000","30445","1161322250","606879456000","15970512"
"036670","KCI","KOSDAQ","우량기업부","9040","-130","-1.42","9170","9170","9010","24269","220259780","101880800000","11270000"
"009070","KCTC","KOSPI",,"4700","-30","-0.63","5070","5200","4700","1209343","6025157160","141000000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"2885","-40","-1.37","2925","2925","2755","47462","134442845","64724917300","22434980"
"112190","KC산업","KONEX","일반기업부","3255","-20","-0.61","3135","3305","3135","20","64910","23192698515","7125253"
"119650","KC코트렐","KOSPI",,"2155","10","0.47","2180","2265","2115","303489","663788690","37928982680","17600456"
"044180","KD","KOSDAQ","중견기업부","801","-16","-1.96","817","817","801","66111","53193905","19903761441","24848641"
"092220","KEC","KOSPI",,"2170","-100","-4.41","2250","2265","2170","1403550","3097605500","314136015970","144763141"
"151860","KG ETS","KOSDAQ","우량기업부","10100","-150","-1.46","10150","10500","10050","190244","1950983950","363600000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","6100","110","1.84","5990","6190","5980","156226","951879210","236835964800","38825568"
"016380","KG스틸","KOSPI",,"7830","-170","-2.13","7900","8000","7760","398142","3131779770","783069663510","100008897"
"035600","KG이니시스","KOSDAQ","우량기업부","12750","-150","-1.16","12800","13050","12700","108791","1398969650","355781533500","27904434"
"001390","KG케미칼","KOSPI",,"21750","-600","-2.68","22350","22600","21600","68927","1509602750","301587588000","13866096"
"226360","KH 건설","KOSDAQ","벤처기업부","526","-7","-1.31","530","545","524","6027702","3203021252","65024399306","123620531"
"111870","KH 전자","KOSDAQ","중견기업부","277","-11","-3.82","291","291","275","1666972","468232290","44308870694","159959822"
"033180","KH 필룩스","KOSPI",,"876","-46","-4.99","921","922","874","2712414","2411062002","140378925540","160249915"
"060720","KH바텍","KOSDAQ","중견기업부","14800","-600","-3.90","15300","15550","14700","378379","5640856900","350426141600","23677442"
"001940","KISCO홀딩스","KOSPI",,"15600","-100","-0.64","15700","15800","15450","14209","221123600","252351528000","16176380"
"058400","KNN","KOSDAQ","우량기업부","906","-7","-0.77","908","918","902","219659","199532061","119981326320","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","5230","-270","-4.91","5510","5580","5190","1163362","6220050630","78450000000","15000000"
"025000","KPX케미칼","KOSPI",,"50900","200","0.39","51000","51000","50500","2044","103847900","246356000000","4840000"
"092230","KPX홀딩스","KOSPI",,"55700","-800","-1.42","56500","56500","55500","887","49567400","235312782200","4224646"
"000040","KR모터스","KOSPI",,"548","-15","-2.66","561","566","544","272811","151062049","52683878820","96138465"
"044450","KSS해운","KOSPI",,"9420","-10","-0.11","9460","9460","9350","9308","87531840","217468989600","23085880"
"030200","KT","KOSPI",,"35750","-300","-0.83","36050","36150","35600","806365","28890293825","9334747136000","261111808"
"033780","KT&G","KOSPI",,"97600","700","0.72","96900","97900","96700","314512","30688944176","13399747707200","137292497"
"058850","KTcs","KOSPI",,"2305","-10","-0.43","2310","2320","2285","73614","169546850","98388925000","42685000"
"058860","KTis","KOSPI",,"2510","-20","-0.79","2515","2515","2480","25253","63044710","87353020000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","5310","-50","-0.93","5330","5370","5290","52245","277969560","137732011920","25938232"
"122450","KX","KOSDAQ","중견기업부","5800","0","0.00","5800","6030","5710","41829","245589220","262948591200","45335964"
"052900","KX하이텍","KOSDAQ","벤처기업부","1260","-35","-2.70","1290","1290","1260","148484","188895495","65051337960","51628046"
"093050","LF","KOSPI",,"15900","-200","-1.24","15900","16100","15450","77766","1219831250","464916000000","29240000"
"003550","LG","KOSPI",,"78800","-800","-1.01","79600","79800","78500","87961","6938676400","12395318248400","157300993"
"034220","LG디스플레이","KOSPI",,"13000","-350","-2.62","13300","13300","12900","1033924","13470909800","4651604100000","357815700"
"051900","LG생활건강","KOSPI",,"688000","2000","0.29","682000","697000","681000","24285","16710033000","10745319536000","15618197"
"051905","LG생활건강우","KOSPI",,"302500","-3500","-1.14","306000","311000","301500","15586","4741338500","635158342500","2099697"
"373220","LG에너지솔루션","KOSPI",,"487500","5500","1.14","478500","497500","477000","328234","160189023000","114075000000000","234000000"
"003555","LG우","KOSPI",,"61900","-100","-0.16","61500","62000","61500","1044","64413500","187038278000","3021620"
"032640","LG유플러스","KOSPI",,"11600","50","0.43","11600","11700","11450","716642","8289541550","5064691787600","436611361"
"011070","LG이노텍","KOSPI",,"277500","-3500","-1.25","279000","280000","275500","115226","31938809000","6567622192500","23667107"
"066570","LG전자","KOSPI",,"86100","-800","-0.92","86600","86700","85300","340339","29239086400","14090076785400","163647814"
"066575","LG전자우","KOSPI",,"41400","-750","-1.78","41900","42000","41250","18064","749170200","711500068800","17185992"
"037560","LG헬로비전","KOSPI",,"4720","-140","-2.88","4820","4865","4685","258434","1230786165","365549202800","77446865"
"051910","LG화학","KOSPI",,"631000","-2000","-0.32","631000","640000","627000","88474","55849547000","44543768433000","70592343"
"051915","LG화학우","KOSPI",,"303500","0","0.00","302000","304000","298500","7238","2178303500","2333550800000","7688800"
"079550","LIG넥스원","KOSPI",,"90000","800","0.90","89200","92000","88900","208110","18924214400","1980000000000","22000000"
"006260","LS","KOSPI",,"72100","-300","-0.41","72300","73200","71700","112295","8144100900","2321620000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"57600","500","0.88","56800","58900","56700","139602","8120894800","1728000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2430","-90","-3.57","2520","2520","2395","81961","199815445","191491328880","78803016"
"229640","LS전선아시아","KOSPI",,"7600","-100","-1.30","7660","7760","7480","146177","1107123200","232749080400","30624879"
"108320","LX세미콘","KOSPI",,"78600","-1500","-1.87","79500","80200","78400","102789","8123086300","1278373980000","16264300"
"001120","LX인터내셔널","KOSPI",,"39850","-500","-1.24","40050","40450","39450","174094","6963309150","1544586000000","38760000"
"108670","LX하우시스","KOSPI",,"32650","-1000","-2.97","33400","33800","32600","18589","613188900","292794425500","8967670"
"108675","LX하우시스우","KOSPI",,"17250","200","1.17","17150","17250","16750","1722","29151950","17807692500","1032330"
"383800","LX홀딩스","KOSPI",,"8810","-130","-1.45","8930","9000","8790","126543","1122360630","672032878900","76280690"
"38380K","LX홀딩스1우","KOSPI",,"11300","-50","-0.44","11500","11500","11150","166","1874650","16557720500","1465285"
"086960","MDS테크","KOSDAQ","중견기업부","7700","140","1.85","7380","7870","7360","3168418","24251493410","171182704000","22231520"
"023150","MH에탄올","KOSPI",,"7940","-140","-1.73","8070","8140","7920","25645","204745100","58585496440","7378526"
"035420","NAVER","KOSPI",,"180500","-3000","-1.63","182000","184000","179000","625022","113352691500","29610859842500","164049085"
"160550","NEW","KOSDAQ","중견기업부","8470","380","4.70","8070","8850","7960","3661997","31271089530","236364717820","27906106"
"053290","NE능률","KOSDAQ","중견기업부","3940","-135","-3.31","4150","4150","3940","70802","283986845","65113649580","16526307"
"181710","NHN","KOSPI",,"24550","-250","-1.01","24700","24750","24150","29247","716181550","884222210900","36017198"
"104200","NHN벅스","KOSDAQ","중견기업부","6180","-220","-3.44","6390","6390","6090","121187","752903660","91634259000","14827550"
"060250","NHN한국사이버결제","KOSDAQ GLOBAL","우량기업부","13300","-350","-2.56","13450","13600","13150","287951","3849171650","534136126300","40160611"
"400760","NH올원리츠","KOSPI",,"3295","-60","-1.79","3360","3360","3260","202563","670162660","139049000000","42200000"
"005940","NH투자증권","KOSPI",,"9500","-70","-0.73","9580","9640","9490","285398","2723639150","3150826249500","331665921"
"005945","NH투자증권우","KOSPI",,"9400","-50","-0.53","9490","9490","9390","52180","491062740","177387099200","18870968"
"338100","NH프라임리츠","KOSPI",,"4015","0","0.00","4095","4095","3985","14138","56726980","74919900000","18660000"
"034310","NICE","KOSPI",,"13600","50","0.37","13550","13700","13450","22655","307054100","515199280000","37882300"
"030190","NICE평가정보","KOSDAQ GLOBAL","우량기업부","12800","-350","-2.66","13200","13200","12800","151446","1955631768","777149696000","60714820"
"008260","NI스틸","KOSPI",,"4285","-75","-1.72","4290","4350","4190","73344","312027585","122551501345","28600117"
"004250","NPC","KOSPI",,"6250","-280","-4.29","6510","6530","6240","237172","1506214510","229500000000","36720000"
"004255","NPC우","KOSPI",,"3440","-80","-2.27","3520","3520","3410","17342","59809735","18163200000","5280000"
"010060","OCI","KOSPI",,"88700","-2100","-2.31","90300","91000","88500","239809","21479195900","2115439207700","23849371"
"178920","PI첨단소재","KOSPI",,"30150","-950","-3.05","30900","31150","30050","83287","2533405200","885394608300","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","8160","-690","-7.80","8750","8840","8100","515192","4281120450","81600000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"281000","-500","-0.18","281500","283000","279500","225221","63285167000","23764515630000","84571230"
"218410","RFHIC","KOSDAQ","우량기업부","24400","-900","-3.56","24950","25300","24300","135230","3321839550","653588989600","26786434"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","13000","0","0.00","12800","13000","12600","49051","626867050","106570061000","8197697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","3735","-30","-0.80","3765","3780","3690","15725","58547290","43713397935","11703721"
"010950","S-Oil","KOSPI",,"86800","-600","-0.69","87500","88000","86500","129201","11270857700","9772186345600","112582792"
"010955","S-Oil우","KOSPI",,"58600","-700","-1.18","59300","59800","58500","11746","694061600","235684922200","4021927"
"419530","SAMG엔터","KOSDAQ","기술성장기업부","26550","2700","11.32","24200","26550","23450","1885784","47138243650","228089191500","8590930"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1110","-30","-2.63","1125","1140","1100","950864","1059585600","179893898250","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","3655","-135","-3.56","3790","3790","3650","18283","67744100","87912033700","24052540"
"034120","SBS","KOSPI",,"35350","0","0.00","35400","35750","34650","24565","867604950","645228773700","18252582"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","5710","-210","-3.55","5910","5930","5640","173292","999441330","122556899050","21463555"
"151910","SBW생명과학","KOSDAQ","중견기업부","1020","-35","-3.32","1040","1060","1010","419229","430570960","180676800360","177134118"
"036120","SCI평가정보","KOSDAQ","중견기업부","4330","415","10.60","3985","4480","3920","22945430","98651642245","153715000000","35500000"
"099220","SDN","KOSDAQ","중견기업부","1840","-50","-2.65","1870","1895","1840","463539","862604390","103356132240","56171811"
"036540","SFA반도체","KOSDAQ","우량기업부","4285","-90","-2.06","4335","4410","4280","348144","1507482625","704712398355","164460303"
"255220","SG","KOSDAQ","중견기업부","1190","-55","-4.42","1240","1240","1185","164284","199688155","53260459910","44756689"
"040610","SG&G","KOSDAQ","중견기업부","1675","-35","-2.05","1695","1700","1650","70745","118387035","57096053300","34087196"
"049470","SGA","KOSDAQ","중견기업부","803","-8","-0.99","795","815","795","25749","20730465","47266385947","58862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","872","-9","-1.02","881","891","871","146757","128778090","47251259328","54187224"
"005090","SGC에너지","KOSPI",,"34700","900","2.66","34150","35900","34100","124279","4329318150","509292038800","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","38400","-800","-2.04","39200","39450","37500","15161","578152200","99818688000","2599445"
"001380","SG글로벌","KOSPI",,"1690","-15","-0.88","1690","1705","1660","274787","461291230","75989401670","44964143"
"004060","SG세계물산","KOSPI",,"528","-9","-1.68","536","540","527","660885","352184016","106880378880","202424960"
"001770","SHD","KOSPI",,"35050","-450","-1.27","35500","35550","34500","10697","374553350","42581473900","1214878"
"002360","SH에너지화학","KOSPI",,"888","-13","-1.44","901","902","884","1118639","999248603","98686752240","111133730"
"009160","SIMPAC","KOSPI",,"5090","-70","-1.36","5160","5180","4995","83613","422280400","333036236440","65429516"
"123700","SJM","KOSPI",,"4180","-220","-5.00","4390","4395","4180","39833","169137860","65228473640","15604898"
"025530","SJM홀딩스","KOSPI",,"3825","-70","-1.80","3860","3860","3775","55398","211139775","57122580600","14934008"
"034730","SK","KOSPI",,"200500","-2500","-1.23","203500","203500","200000","91778","18422763000","14866940464500","74149329"
"011790","SKC","KOSPI",,"96300","-3600","-3.60","100000","100500","95900","217186","21252512600","3646717097400","37868298"
"018670","SK가스","KOSPI",,"119000","-3500","-2.86","122500","123000","119000","6043","726026500","1098399036000","9230244"
"001740","SK네트웍스","KOSPI",,"4030","-30","-0.74","4030","4060","4000","213646","859404555","1000196217410","248187647"
"001745","SK네트웍스우","KOSPI",,"44400","-100","-0.22","44450","44450","43800","697","30631300","5045971200","113648"
"006120","SK디스커버리","KOSPI",,"32200","-250","-0.77","32300","32400","31800","21405","685713000","613018931000","19037855"
"006125","SK디스커버리우","KOSPI",,"29300","50","0.17","29200","29600","29100","644","18895050","39802731500","1358455"
"210980","SK디앤디","KOSPI",,"20700","-350","-1.66","20800","21050","20650","21622","449472950","459336394800","22190164"
"068400","SK렌터카","KOSPI",,"6940","-50","-0.72","6940","7070","6900","17393","120856920","328163729600","47285840"
"395400","SK리츠","KOSPI",,"5320","20","0.38","5300","5380","5260","217659","1154394300","1045667700280","196554079"
"302440","SK바이오사이언스","KOSPI",,"81200","-2500","-2.99","83200","83400","81000","203178","16698279700","6234864535200","76784046"
"326030","SK바이오팜","KOSPI",,"71700","-800","-1.10","72500","72700","71100","58385","4192058500","5615060025000","78313250"
"402340","SK스퀘어","KOSPI",,"34750","-550","-1.56","35000","35300","34600","241700","8413104500","4915998092250","141467571"
"260870","SK시그넷","KONEX","일반기업부","42250","-650","-1.52","43000","43000","41950","4997","211147850","248288124500","5876642"
