종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"343090","HLB사이언스","KONEX","일반기업부","2495","35","1.42","2560","2560","2400","1054","2603705","28845101685","11561163"
"067630","HLB생명과학","KOSDAQ","중견기업부","11450","550","5.05","11000","11500","10950","647059","7336561450","1107034880050","96684269"
"047920","HLB제약","KOSDAQ","기술성장기업부","11400","150","1.33","11350","11700","11250","159586","1831454450","317731110000","27871150"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","11300","450","4.15","10900","11300","10850","152654","1697104850","355730474900","31480573"
"204320","HL만도","KOSPI",,"44100","800","1.85","43300","44400","43250","206079","9030316900","2070808992000","46957120"
"060980","HL홀딩스","KOSPI",,"32250","900","2.87","31450","32400","31250","21164","677973050","337724257500","10472070"
"011200","HMM","KOSPI",,"22450","950","4.42","21800","22450","21750","1885052","41899966350","10978936685200","489039496"
"403870","HPSP","KOSDAQ","중견기업부","57300","600","1.06","57300","58400","57000","85859","4952045700","1151684962200","20099214"
"036640","HRS","KOSDAQ","우량기업부","5610","-60","-1.06","5760","5760","5610","85557","485246450","91750428000","16354800"
"082740","HSD엔진","KOSPI",,"7700","190","2.53","7540","7700","7520","427241","3264240280","550888753800","71543994"
"351340","IBKS제13호스팩","KOSDAQ","SPAC(소속부없음)","2005","5","0.25","2005","2005","2000","45834","91694145","10365850000","5170000"
"388790","IBKS제16호스팩","KOSDAQ","SPAC(소속부없음)","2410","-55","-2.23","2490","2495","2365","151757","367793685","8218100000","3410000"
"405350","IBKS제17호스팩","KOSDAQ","SPAC(소속부없음)","2375","0","0.00","0","0","0","0","0","6460000000","2720000"
"424760","IBKS제18호스팩","KOSDAQ","SPAC(소속부없음)","2135","0","0.00","0","0","0","0","0","9031050000","4230000"
"426550","IBKS제19호스팩","KOSDAQ","SPAC(소속부없음)","2060","0","0.00","2065","2065","2055","1021","2098295","10464800000","5080000"
"439730","IBKS제20호스팩","KOSDAQ","SPAC(소속부없음)","2035","0","0.00","2035","2035","2030","5467","11104600","8770850000","4310000"
"442770","IBKS제21호스팩","KOSDAQ","SPAC(소속부없음)","2040","5","0.25","2040","2050","2030","23596","48031385","8588400000","4210000"
"003560","IHQ","KOSPI",,"470","-1","-0.21","471","474","464","1378884","646707554","100624954560","214095648"
"095340","ISC","KOSDAQ","우량기업부","33150","750","2.31","32600","33150","32450","105516","3462488400","576792463650","17399471"
"099520","ITX-AI","KOSDAQ","관리종목(소속부없음)","2570","0","0.00","0","0","0","0","0","63350158190","24649867"
"175330","JB금융지주","KOSPI",,"8420","20","0.24","8420","8440","8400","566812","4773536540","1658595967480","196982894"
"950170","JTC","KOSDAQ","관리종목(소속부없음)","3615","-10","-0.28","3625","3700","3600","38311","138743580","126544943955","35005517"
"234080","JW생명과학","KOSPI",,"12400","100","0.81","12350","12500","12350","13379","166451350","196348469600","15834554"
"067290","JW신약","KOSDAQ","중견기업부","3895","120","3.18","3775","4040","3745","5548244","21726230245","179666367115","46127437"
"001060","JW중외제약","KOSPI",,"20000","-200","-0.99","20350","21000","20000","239133","4882024150","443561620000","22178081"
"001067","JW중외제약2우B","KOSPI",,"66500","300","0.45","66500","66500","66500","2","132700","13300000000","200000"
"001065","JW중외제약우","KOSPI",,"34900","200","0.58","34900","34900","34750","327","11408400","11365359500","325655"
"096760","JW홀딩스","KOSPI",,"3120","-10","-0.32","3130","3165","3100","39428","123426520","219787482720","70444706"
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","67900","1700","2.57","66900","68100","65800","233040","15668231500","2410279706800","35497492"
"318000","KBG","KOSDAQ","벤처기업부","6220","100","1.63","6130","6270","6110","24431","151307860","51189511500","8229825"
"024840","KBI메탈","KOSDAQ","중견기업부","1440","30","2.13","1410","1465","1400","223853","321250670","47449221120","32950848"
"105560","KB금융","KOSPI",,"52600","300","0.57","51900","52700","51200","843445","43909611500","21507985776800","408897068"
"432320","KB스타리츠","KOSPI",,"4455","15","0.34","4440","4490","4395","46546","206062775","451800639675","101414285"
"024120","KB오토시스","KOSDAQ","우량기업부","3930","30","0.77","3900","4020","3895","37269","147293925","45195000000","11500000"
"002380","KCC","KOSPI",,"226000","4500","2.03","220500","226000","220500","25335","5681961500","2008342446000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","7160","340","4.99","6910","7210","6860","209248","1483711380","153224000000","21400000"
"344820","KCC글라스","KOSPI",,"38150","200","0.53","37900","38250","37800","20744","789116100","609275032800","15970512"
"036670","KCI","KOSDAQ","우량기업부","9090","30","0.33","9110","9170","9030","21072","191913730","102444300000","11270000"
"009070","KCTC","KOSPI",,"4700","100","2.17","4640","4790","4605","131977","625698435","141000000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"2775","35","1.28","2800","2850","2680","74710","206052325","62257069500","22434980"
"112190","KC산업","KONEX","일반기업부","3180","15","0.47","3165","3215","3125","2980","9412775","22658304540","7125253"
"119650","KC코트렐","KOSPI",,"1950","-60","-2.99","2025","2040","1930","225918","443549760","34320889200","17600456"
"044180","KD","KOSDAQ","중견기업부","810","-5","-0.61","815","831","810","33364","27229846","20127399210","24848641"
"092220","KEC","KOSPI",,"2175","60","2.84","2130","2215","2115","1906288","4150602550","314859831675","144763141"
"151860","KG ETS","KOSDAQ","우량기업부","10100","0","0.00","10150","10200","10050","119052","1204701450","363600000000","36000000"
"046440","KG모빌리언스","KOSDAQ","우량기업부","6160","50","0.82","6120","6200","6090","101770","626842000","239165498880","38825568"
"016380","KG스틸","KOSPI",,"7970","120","1.53","7880","8040","7860","297420","2372009840","797070909090","100008897"
"035600","KG이니시스","KOSDAQ","우량기업부","13100","300","2.34","12900","13150","12850","148618","1936166100","365548085400","27904434"
"001390","KG케미칼","KOSPI",,"22200","450","2.07","21900","22300","21900","35670","789391450","307827331200","13866096"
"226360","KH 건설","KOSDAQ","벤처기업부","500","-25","-4.76","520","524","498","6689528","3400837512","61810265500","123620531"
"111870","KH 전자","KOSDAQ","중견기업부","274","-3","-1.08","277","279","271","504771","138649373","43828991228","159959822"
"033180","KH 필룩스","KOSPI",,"822","-18","-2.14","840","846","813","1699086","1409567945","140809505844","171301102"
"060720","KH바텍","KOSDAQ","중견기업부","14650","200","1.38","14600","14800","14500","150704","2206121300","346874525300","23677442"
"001940","KISCO홀딩스","KOSPI",,"16100","200","1.26","16350","16350","15900","7169","115053150","260439718000","16176380"
"058400","KNN","KOSDAQ","우량기업부","910","5","0.55","906","910","905","161263","146210450","120511045200","132429720"
"114450","KPX생명과학","KOSDAQ","중견기업부","5180","90","1.77","5320","5850","5050","8924810","49972935670","77700000000","15000000"
"025000","KPX케미칼","KOSPI",,"51300","100","0.20","51300","51300","50600","3034","154977200","248292000000","4840000"
"092230","KPX홀딩스","KOSPI",,"56600","500","0.89","55900","57500","55800","1869","105765700","239114963600","4224646"
"000040","KR모터스","KOSPI",,"551","0","0.00","552","557","542","151595","83760479","52972294215","96138465"
"044450","KSS해운","KOSPI",,"9450","30","0.32","9420","9470","9370","21058","198387970","218161566000","23085880"
"030200","KT","KOSPI",,"35800","0","0.00","35900","36000","35300","848424","30334102100","9347802726400","261111808"
"033780","KT&G","KOSPI",,"97000","-100","-0.10","96400","97000","94200","600068","57352837572","13317372209000","137292497"
"058850","KTcs","KOSPI",,"2335","10","0.43","2330","2345","2320","46729","109125885","99669475000","42685000"
"058860","KTis","KOSPI",,"2540","30","1.20","2505","2540","2505","28187","71277890","88397080000","34802000"
"060370","KT서브마린","KOSDAQ","중견기업부","5320","0","0.00","5330","5440","5320","31642","169858360","137991394240","25938232"
"122450","KX","KOSDAQ","중견기업부","5770","10","0.17","5820","5870","5730","24531","142038190","261588512280","45335964"
"052900","KX하이텍","KOSDAQ","벤처기업부","1280","10","0.79","1275","1285","1275","44113","56368220","66083898880","51628046"
"093050","LF","KOSPI",,"16400","350","2.18","16000","16550","16000","33450","546687950","479536000000","29240000"
"003550","LG","KOSPI",,"80500","1500","1.90","78900","81000","78800","168430","13524883400","12662729936500","157300993"
"034220","LG디스플레이","KOSPI",,"13000","300","2.36","12850","13050","12800","992664","12829760750","4651604100000","357815700"
"051900","LG생활건강","KOSPI",,"704000","11000","1.59","699000","709000","689000","41829","29361952000","10995210688000","15618197"
"051905","LG생활건강우","KOSPI",,"312500","4000","1.30","310500","315500","308000","6085","1900182500","656155312500","2099697"
"373220","LG에너지솔루션","KOSPI",,"471500","-5500","-1.15","479500","481000","466500","340815","160869946024","110331000000000","234000000"
"003555","LG우","KOSPI",,"62700","800","1.29","61900","62700","61900","2525","157268000","189455574000","3021620"
"032640","LG유플러스","KOSPI",,"11800","300","2.61","11500","11800","11500","523083","6109643800","5152014059800","436611361"
"011070","LG이노텍","KOSPI",,"279500","3000","1.08","278500","285000","277000","246433","69180617500","6614956406500","23667107"
"066570","LG전자","KOSPI",,"90300","4400","5.12","86500","91700","86500","1421236","127752250000","14777397604200","163647814"
"066575","LG전자우","KOSPI",,"43700","2200","5.30","41600","43850","41600","58678","2527162700","751027850400","17185992"
"037560","LG헬로비전","KOSPI",,"4790","95","2.02","4755","4870","4720","222264","1058591120","370970483350","77446865"
"051910","LG화학","KOSPI",,"626000","6000","0.97","625000","628000","617000","102015","63616235000","44190806718000","70592343"
"051915","LG화학우","KOSPI",,"303500","7000","2.36","297500","304500","296500","12896","3869845500","2333550800000","7688800"
"079550","LIG넥스원","KOSPI",,"91100","700","0.77","91100","91400","89200","135819","12258721400","2004200000000","22000000"
"006260","LS","KOSPI",,"73800","-100","-0.14","74200","74200","72800","68203","5017836000","2376360000000","32200000"
"010120","LS ELECTRIC","KOSPI",,"58900","300","0.51","58800","59400","57600","100519","5899899200","1767000000000","30000000"
"000680","LS네트웍스","KOSPI",,"2440","30","1.24","2415","2450","2410","18841","45789290","192279359040","78803016"
"229640","LS전선아시아","KOSPI",,"7670","70","0.92","7630","7670","7500","48521","369624390","234892821930","30624879"
"108320","LX세미콘","KOSPI",,"79000","700","0.89","79000","79200","78300","47892","3774841100","1284879700000","16264300"
"001120","LX인터내셔널","KOSPI",,"41250","600","1.48","40650","41400","40600","222971","9170484450","1598850000000","38760000"
"108670","LX하우시스","KOSPI",,"32500","200","0.62","32450","32950","32250","10811","351192000","291449275000","8967670"
"108675","LX하우시스우","KOSPI",,"16900","-100","-0.59","16750","17000","16750","537","9061550","17446377000","1032330"
"383800","LX홀딩스","KOSPI",,"8990","80","0.90","8900","9030","8900","63263","568542060","685763403100","76280690"
"38380K","LX홀딩스1우","KOSPI",,"11500","150","1.32","11550","11600","11300","1476","16905700","16850777500","1465285"
"086960","MDS테크","KOSDAQ","중견기업부","7160","-450","-5.91","7630","7820","7070","2153647","15911302510","159177683200","22231520"
"023150","MH에탄올","KOSPI",,"8140","80","0.99","8090","8190","7980","15689","126745060","60061201640","7378526"
"035420","NAVER","KOSPI",,"184500","4500","2.50","182000","185500","180500","466951","85481942000","30267056182500","164049085"
"160550","NEW","KOSDAQ","중견기업부","8510","-330","-3.73","8740","8780","8400","786410","6741145670","237480962060","27906106"
"053290","NE능률","KOSDAQ","중견기업부","3985","35","0.89","3950","4005","3950","34749","138191585","65857333395","16526307"
"181710","NHN","KOSPI",,"24900","-200","-0.80","25250","25250","24850","25640","640651350","896828230200","36017198"
"104200","NHN벅스","KOSDAQ","중견기업부","6280","20","0.32","6270","6400","6250","50039","315308550","93117014000","14827550"
"060250","NHN한국사이버결제","KOSDAQ GLOBAL","우량기업부","13550","150","1.12","13550","13600","13250","274955","3689543750","544176279050","40160611"
"400760","NH올원리츠","KOSPI",,"3415","115","3.48","3305","3450","3300","217319","729408530","144113000000","42200000"
"005940","NH투자증권","KOSPI",,"9680","140","1.47","9560","9680","9560","484982","4672462810","3210526115280","331665921"
"005945","NH투자증권우","KOSPI",,"9480","40","0.42","9440","9500","9440","44884","425490830","178896776640","18870968"
"338100","NH프라임리츠","KOSPI",,"4030","-30","-0.74","4060","4060","4015","9423","37927690","75199800000","18660000"
"034310","NICE","KOSPI",,"13700","100","0.74","13600","13750","13550","22537","307156250","518987510000","37882300"
"030190","NICE평가정보","KOSDAQ GLOBAL","우량기업부","13150","50","0.38","13100","13300","12950","119042","1563581550","798399883000","60714820"
"008260","NI스틸","KOSPI",,"4360","40","0.93","4300","4405","4295","105623","458054515","124696510120","28600117"
"004250","NPC","KOSPI",,"6250","60","0.97","6210","6270","6200","89746","559487240","229500000000","36720000"
"004255","NPC우","KOSPI",,"3400","-10","-0.29","3410","3425","3360","14508","49128790","17952000000","5280000"
"010060","OCI","KOSPI",,"88600","200","0.23","88800","90100","88600","166312","14838338500","2113054270600","23849371"
"178920","PI첨단소재","KOSPI",,"30400","550","1.84","30000","30500","30000","57227","1736811050","892736188800","29366322"
"024940","PN풍년","KOSDAQ","벤처기업부","8730","500","6.08","8230","9070","8170","1831062","16070084980","87300000000","10000000"
"005490","POSCO홀딩스","KOSPI",,"289500","2000","0.70","289000","291000","284000","263381","75916715000","24483371085000","84571230"
"218410","RFHIC","KOSDAQ","우량기업부","24800","600","2.48","24700","25100","24550","100500","2489912000","664303563200","26786434"
"327260","RF머트리얼즈","KOSDAQ","벤처기업부","13000","300","2.36","12750","13000","12700","22894","294047200","106570061000","8197697"
"091340","S&K폴리텍","KOSDAQ","중견기업부","3790","80","2.16","3705","3880","3700","13117","49685730","44357102590","11703721"
"010950","S-Oil","KOSPI",,"88200","800","0.92","87700","89000","87700","209879","18528233500","9929802254400","112582792"
"010955","S-Oil우","KOSPI",,"58800","600","1.03","58700","58900","58500","7145","419665100","236489307600","4021927"
"419530","SAMG엔터","KOSDAQ","기술성장기업부","27500","500","1.85","27100","27500","25650","884276","23744478750","236250575000","8590930"
"019550","SBI인베스트먼트","KOSDAQ","벤처기업부","1095","10","0.92","1095","1105","1085","639808","699450710","177462899625","162066575"
"950110","SBI핀테크솔루션즈","KOSDAQ","외국기업(소속부없음)","3760","45","1.21","3715","3835","3715","2150","8073000","90437550400","24052540"
"034120","SBS","KOSPI",,"36450","250","0.69","36300","36450","35950","23641","856988800","665306613900","18252582"
"046140","SBS콘텐츠허브","KOSDAQ","우량기업부","5900","-30","-0.51","5950","5990","5890","118045","700772260","126634974500","21463555"
"151910","SBW생명과학","KOSDAQ","중견기업부","983","-32","-3.15","1020","1020","983","1011011","1007851500","174122837994","177134118"
"036120","SCI평가정보","KOSDAQ","중견기업부","3880","-200","-4.90","3940","4020","3880","1534689","6028460280","137740000000","35500000"
"099220","SDN","KOSDAQ","중견기업부","1850","50","2.78","1820","1930","1820","491212","919208630","103917850350","56171811"
"036540","SFA반도체","KOSDAQ","우량기업부","4325","85","2.00","4295","4325","4260","328813","1415204825","711290810475","164460303"
"255220","SG","KOSDAQ","중견기업부","1165","10","0.87","1160","1205","1150","53834","63208685","52141542685","44756689"
"040610","SG&G","KOSDAQ","중견기업부","1675","15","0.90","1660","1690","1655","54497","91071315","57096053300","34087196"
"049470","SGA","KOSDAQ","중견기업부","802","7","0.88","795","803","780","44028","34899760","47207523698","58862249"
"184230","SGA솔루션즈","KOSDAQ","벤처기업부","868","14","1.64","860","868","854","119141","102433411","47034510432","54187224"
"005090","SGC에너지","KOSPI",,"33950","50","0.15","34050","34250","33650","33230","1127213550","498284285800","14677004"
"016250","SGC이테크건설","KOSDAQ","우량기업부","40600","1650","4.24","40200","40700","39500","19163","771629150","105537467000","2599445"
"001380","SG글로벌","KOSPI",,"1825","125","7.35","1710","1840","1690","1495454","2681705210","82059560975","44964143"
"004060","SG세계물산","KOSPI",,"538","10","1.89","528","542","527","269297","144194425","108904628480","202424960"
"001770","SHD","KOSPI",,"35350","600","1.73","34750","35600","34300","9451","328862650","42945937300","1214878"
"002360","SH에너지화학","KOSPI",,"896","3","0.34","894","903","893","445848","400116580","99575822080","111133730"
"009160","SIMPAC","KOSPI",,"5200","130","2.56","5070","5200","5070","42344","217709480","340233483200","65429516"
"123700","SJM","KOSPI",,"4460","175","4.08","4295","4470","4295","29681","129577290","69597845080","15604898"
"025530","SJM홀딩스","KOSPI",,"3770","35","0.94","3735","3795","3700","45320","169572445","56301210160","14934008"
"034730","SK","KOSPI",,"201000","1500","0.75","200000","201500","199000","109683","21987699000","14904015129000","74149329"
"011790","SKC","KOSPI",,"96400","2700","2.88","94200","97000","93800","136961","13140847200","3650503927200","37868298"
"018670","SK가스","KOSPI",,"125500","1500","1.21","124500","126500","122500","12148","1523428500","1158395622000","9230244"
"001740","SK네트웍스","KOSPI",,"4090","35","0.86","4060","4095","4050","261747","1067100705","1015087476230","248187647"
"001745","SK네트웍스우","KOSPI",,"44550","-250","-0.56","44400","44650","44100","1172","51852200","5063018400","113648"
"006120","SK디스커버리","KOSPI",,"32400","150","0.47","32350","32450","32250","20592","666188850","616826502000","19037855"
"006125","SK디스커버리우","KOSPI",,"29350","100","0.34","29250","29450","29100","639","18717050","39870654250","1358455"
"210980","SK디앤디","KOSPI",,"21200","0","0.00","21200","21400","21100","10024","212712350","470431476800","22190164"
"068400","SK렌터카","KOSPI",,"7000","90","1.30","6910","7100","6910","15897","111202620","331000880000","47285840"
"395400","SK리츠","KOSPI",,"5510","140","2.61","5370","5520","5350","378566","2055987600","1083012975290","196554079"
"302440","SK바이오사이언스","KOSPI",,"82000","300","0.37","82200","82600","81500","156460","12810342800","6296291772000","76784046"
"326030","SK바이오팜","KOSPI",,"72800","1200","1.68","71800","73200","71800","62525","4544803900","5701204600000","78313250"
"402340","SK스퀘어","KOSPI",,"35900","1150","3.31","34850","35900","34800","260662","9277000050","5078685798900","141467571"
"260870","SK시그넷","KONEX","일반기업부","42250","50","0.12","42500","42700","42100","1868","78898400","248288124500","5876642"
"361610","SK아이이테크놀로지","KOSPI",,"57800","1000","1.76","57400","58100","57000","173866","10024040900","4121000817600","71297592"
"03473K","SK우","KOSPI",,"175000","500","0.29","174500","176000","174000","817","142826500","99073625000","566135"
"096770","SK이노베이션","KOSPI",,"167500","2000","1.21","165500","169000","164000","242931","40633251250","15487981970000","92465564"
"096775","SK이노베이션우","KOSPI",,"99800","300","0.30","100000","101000","99700","2171","217583400","124592914800","1248426"
