Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,13.46,13.72,12.42,12.47,12.47,0
2020-01-03,15.01,16.200001,13.13,14.02,14.02,0
2020-01-06,15.45,16.389999,13.54,13.85,13.85,0
2020-01-07,13.84,14.46,13.39,13.79,13.79,0
2020-01-08,15.16,15.24,12.83,13.45,13.45,0
2020-01-09,12.95,13.24,12.53,12.54,12.54,0
2020-01-10,12.42,12.87,12.09,12.56,12.56,0
2020-01-13,12.84,13.09,12.32,12.32,12.32,0
2020-01-14,12.72,13.82,12.05,12.39,12.39,0
2020-01-15,12.79,12.83,11.95,12.42,12.42,0
2020-01-16,12.2,12.42,11.78,12.32,12.32,0
2020-01-17,12.21,12.48,11.75,12.1,12.1,0
2020-01-21,13.23,13.33,12.32,12.85,12.85,0
2020-01-22,12.45,13.01,12.31,12.91,12.91,0
2020-01-23,13.26,14.15,12.94,12.98,12.98,0
2020-01-24,12.75,15.98,12.62,14.56,14.56,0
2020-01-27,17.42,19.02,16.82,18.23,18.23,0
2020-01-28,16.940001,18.030001,15.69,16.280001,16.280001,0
2020-01-29,15.68,16.65,14.94,16.389999,16.389999,0
2020-01-30,17.82,18.389999,15.3,15.49,15.49,0
2020-01-31,16.25,19.99,16.18,18.84,18.84,0
2020-02-03,18.639999,18.879999,17.1,17.969999,17.969999,0
2020-02-04,16.450001,16.459999,15.63,16.049999,16.049999,0
2020-02-05,16.290001,16.32,15.02,15.15,15.15,0
2020-02-06,15.13,15.66,14.7,14.96,14.96,0
2020-02-07,15.07,16.16,14.81,15.47,15.47,0
2020-02-10,15.88,16.43,15.01,15.04,15.04,0
2020-02-11,14.91,15.27,14.38,15.18,15.18,0
2020-02-12,14.86,14.88,13.73,13.74,13.74,0
2020-02-13,14.43,15.44,14.0,14.15,14.15,0
2020-02-14,14.12,14.54,13.38,13.68,13.68,0
2020-02-18,14.98,15.49,14.53,14.83,14.83,0
2020-02-19,14.66,14.74,14.21,14.38,14.38,0
2020-02-20,14.54,17.209999,14.49,15.56,15.56,0
2020-02-21,17.33,18.209999,16.190001,17.08,17.08,0
2020-02-24,22.25,26.35,22.0,25.030001,25.030001,0
2020-02-25,23.280001,30.25,22.620001,27.85,27.85,0
2020-02-26,26.629999,29.57,24.76,27.559999,27.559999,0
2020-02-27,32.139999,39.310001,29.370001,39.16,39.16,0
2020-02-28,42.02,49.48,39.369999,40.110001,40.110001,0
2020-03-02,38.540001,40.41,31.5,33.419998,33.419998,0
2020-03-03,33.650002,41.060001,24.93,36.82,36.82,0
2020-03-04,34.439999,35.580002,30.299999,31.99,31.99,0
2020-03-05,33.610001,42.84,33.540001,39.619999,39.619999,0
2020-03-06,48.93,54.389999,40.84,41.939999,41.939999,0
