날짜,시간,index,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,누적체결매수수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율,거래성립률
20221116,1100,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1059,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1058,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1057,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1056,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1055,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1054,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1053,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1052,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1051,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1050,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1049,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1048,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1047,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1046,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1045,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1044,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1043,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1042,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1041,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1040,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1039,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1038,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1037,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1036,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1035,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1034,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1033,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1032,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1031,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1030,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1029,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1028,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1027,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1026,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1025,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1024,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1023,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1022,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1021,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1020,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1019,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1018,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1017,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1016,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1015,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1014,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1013,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1012,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1011,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1010,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1009,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1008,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1007,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1006,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1005,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1004,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1003,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1002,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1001,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,1000,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,959,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,958,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,957,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,956,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,955,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,954,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,953,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,952,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,951,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,950,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,949,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,948,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,947,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,946,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,945,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,944,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,943,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,942,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,941,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,940,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,939,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,938,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,937,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,936,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,935,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,934,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,933,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,932,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,931,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,930,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,929,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,928,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,927,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,926,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,925,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,924,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,923,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,922,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,921,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,920,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,919,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,918,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,917,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,916,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,915,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,914,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,913,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,912,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,911,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,910,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,909,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,908,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,907,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,906,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,905,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,904,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,903,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,902,,,,,,,,,,,,,,,,,,,,,,,,,
20221116,901,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1530,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1520,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1519,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1518,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1517,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1516,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1515,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1514,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1513,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1512,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1511,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1510,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1509,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1508,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1507,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1506,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1505,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1504,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1503,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1502,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1501,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1500,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1459,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1458,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1457,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1456,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1455,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1454,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1453,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1452,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1451,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1450,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1449,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1448,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1447,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1446,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1445,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1444,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1443,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1442,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1441,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1440,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1439,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1438,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1437,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1436,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1435,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1434,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1433,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1432,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1431,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1430,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1429,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1428,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1427,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1426,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1425,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1424,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1423,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1422,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1421,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1420,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1419,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1418,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1417,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1416,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1415,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1414,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1413,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1412,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1411,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1410,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1409,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1408,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1407,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1406,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1405,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1404,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1403,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1402,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1401,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1400,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1359,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1358,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1357,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1356,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1355,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1354,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1353,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1352,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1351,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1350,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1349,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1348,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1347,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1346,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1345,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1344,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1343,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1342,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1341,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1340,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1339,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1338,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1337,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1336,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1335,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1334,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1333,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1332,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1331,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1330,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1329,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1328,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1327,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1326,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1325,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1324,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1323,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1322,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1321,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1320,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1319,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1318,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1317,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1316,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1315,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1314,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1313,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1312,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1311,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1310,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1309,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1308,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1307,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1306,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1305,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1304,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1303,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1302,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1301,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1300,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1259,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1258,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1257,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1256,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1255,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1254,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1253,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1252,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1251,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1250,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1249,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1248,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1247,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1246,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1245,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1244,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1243,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1242,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1241,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1240,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1239,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1238,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1237,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1236,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1235,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1234,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1233,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1232,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1231,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1230,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1229,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1228,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1227,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1226,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1225,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1224,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1223,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1222,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1221,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1220,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1219,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1218,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1217,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1216,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1215,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1214,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1213,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1212,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1211,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1210,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1209,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1208,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1207,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1206,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1205,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1204,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1203,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1202,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1201,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1200,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1159,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1158,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1157,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1156,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1155,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1154,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1153,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1152,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1151,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1150,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1149,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1148,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1147,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1146,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1145,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1144,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1143,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1142,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1141,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1140,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1139,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1138,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1137,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1136,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1135,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1134,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1133,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1132,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1131,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1130,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1129,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1128,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1127,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1126,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1125,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1124,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1123,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1122,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1121,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1120,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1119,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1118,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1117,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1116,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1115,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1114,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1113,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1112,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1111,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1110,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1109,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1108,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1107,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1106,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1105,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1104,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1103,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1102,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1101,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1100,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1059,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1058,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1057,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1056,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1055,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1054,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1053,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1052,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1051,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1050,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1049,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1048,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1047,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1046,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1045,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1044,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1043,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1042,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1041,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1040,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1039,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1038,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1037,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1036,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1035,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1034,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1033,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1032,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1031,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1030,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1029,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1028,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1027,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1026,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1025,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1024,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1023,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1022,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1021,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1020,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1019,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1018,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1017,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1016,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1015,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1014,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1013,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1012,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1011,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1010,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1009,,,,,,,,,,,,,,,,,,,,,,,,,
20221115,1008,,,,,,,,,,,,,,,,,,,,,,,,,
