,날짜,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,누적체결매수수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율,거래성립률
0,20221128,1530,5150,5150,5150,5150,0,135200,696279000,7012574,5931506,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
1,20221128,1520,5090,5100,5080,5090,0,20133,102386000,7012574,5823918,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
2,20221128,1519,5090,5090,5080,5090,0,7975,40572000,7000475,5815884,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
3,20221128,1518,5080,5090,5080,5080,0,5327,27069000,6998364,5810020,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
4,20221128,1517,5090,5090,5080,5080,0,11676,59386000,6993826,5809231,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
5,20221128,1516,5090,5100,5080,5090,0,21025,107017000,6989396,5801985,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
6,20221128,1515,5090,5100,5080,5090,0,11956,60821000,6977578,5792778,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
7,20221128,1514,5100,5110,5080,5100,0,13933,70991000,6967089,5791311,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
8,20221128,1513,5090,5110,5090,5100,0,5993,30569000,6954436,5790031,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
9,20221128,1512,5080,5100,5080,5100,0,4200,21376000,6953495,5784979,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
10,20221128,1511,5110,5110,5080,5090,0,12535,63844000,6951456,5782818,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
11,20221128,1510,5110,5110,5090,5100,0,6232,31771000,6940708,5781031,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
12,20221128,1509,5110,5110,5100,5100,0,827,4223000,6936744,5778763,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
13,20221128,1508,5120,5130,5100,5100,0,16988,86877000,6936406,5778274,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
14,20221128,1507,5110,5130,5110,5130,0,11193,57365000,6922214,5775478,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
15,20221128,1506,5110,5120,5100,5120,0,3638,18602000,6921496,5765003,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
16,20221128,1505,5120,5120,5100,5120,0,17952,91686000,6919647,5763214,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
17,20221128,1504,5120,5130,5110,5110,0,11016,56419000,6904117,5760792,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
18,20221128,1503,5110,5130,5110,5130,0,20379,104322000,6896529,5757364,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
19,20221128,1502,5100,5120,5100,5120,0,22290,113941000,6891715,5741799,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
20,20221128,1501,5090,5110,5080,5110,0,17619,89763000,6885848,5725376,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
21,20221128,1500,5070,5090,5060,5080,0,2776,14093000,6880312,5713293,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
22,20221128,1459,5060,5080,5060,5060,0,2020,10248000,6879046,5711783,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
23,20221128,1458,5070,5080,5060,5080,0,21473,108799000,6878837,5709972,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
24,20221128,1457,5070,5080,5070,5080,0,4368,22179000,6859313,5708023,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
25,20221128,1456,5080,5080,5070,5080,0,908,4609000,6858265,5704703,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
26,20221128,1455,5080,5100,5070,5070,0,13431,68177000,6857887,5704173,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
27,20221128,1454,5080,5090,5080,5090,0,3523,17925000,6848043,5700586,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
28,20221128,1453,5080,5090,5080,5090,0,893,4537000,6847308,5697798,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
29,20221128,1452,5080,5090,5080,5080,0,2197,11165000,6846519,5697694,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
30,20221128,1451,5090,5090,5070,5080,0,2883,14645000,6844745,5697271,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
31,20221128,1450,5090,5100,5060,5100,0,9879,50192000,6841897,5697236,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
32,20221128,1449,5070,5090,5060,5090,0,12042,61045000,6834677,5694577,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
33,20221128,1448,5080,5080,5070,5070,0,6344,32169000,6822919,5694293,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
34,20221128,1447,5080,5080,5070,5080,0,6133,31112000,6816788,5694080,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
35,20221128,1446,5090,5090,5070,5070,0,17702,89912000,6811562,5693173,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
36,20221128,1445,5090,5100,5080,5090,0,12211,62161000,6794091,5692942,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
37,20221128,1444,5100,5100,5090,5090,0,2385,12155000,6786878,5687944,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
38,20221128,1443,5090,5100,5090,5100,0,3421,17441000,6786033,5686404,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
39,20221128,1442,5090,5100,5090,5090,0,807,4114000,6785461,5683555,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
40,20221128,1441,5090,5100,5090,5090,0,2902,14796000,6785255,5682954,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
41,20221128,1440,5090,5100,5090,5100,0,1124,5726000,6783065,5682242,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
42,20221128,1439,5090,5100,5080,5080,0,797,4061000,6782745,5681438,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
43,20221128,1438,5080,5090,5080,5090,0,285,1448000,6782744,5680642,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
44,20221128,1437,5080,5090,5080,5090,0,2444,12416000,6782464,5680637,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
45,20221128,1436,5080,5090,5080,5080,0,522,2652000,6781279,5679378,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
46,20221128,1435,5110,5110,5080,5080,0,4249,21626000,6780862,5679273,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
47,20221128,1434,5100,5100,5080,5100,0,515,2627000,6777660,5678226,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
48,20221128,1433,5090,5110,5070,5110,0,1089,5555000,6777571,5677800,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
49,20221128,1432,5090,5090,5070,5070,0,1141,5785000,6777531,5676751,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
50,20221128,1431,5070,5100,5070,5100,0,1039,5268000,6776391,5676750,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
51,20221128,1430,5100,5110,5070,5070,0,6067,30849000,6775445,5676657,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
52,20221128,1429,5100,5110,5100,5110,0,6576,33576000,6770478,5675557,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
53,20221128,1428,5080,5120,5070,5110,0,10361,52924000,6768592,5670867,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
54,20221128,1427,5070,5080,5070,5070,0,610,3093000,6768568,5660530,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
55,20221128,1426,5070,5070,5060,5070,0,3812,19297000,6768328,5660160,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
56,20221128,1425,5070,5080,5060,5060,0,1512,7663000,6765336,5659340,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
57,20221128,1424,5080,5080,5060,5060,0,2275,11534000,6763897,5659267,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
58,20221128,1423,5060,5090,5060,5070,0,1818,9219000,6761662,5659227,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
59,20221128,1422,5070,5070,5060,5070,0,2430,12312000,6761528,5657543,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
60,20221128,1421,5070,5080,5070,5070,0,6787,34415000,6759274,5657367,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
61,20221128,1420,5080,5090,5070,5080,0,2608,13225000,6752867,5656987,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
62,20221128,1419,5070,5090,5070,5080,0,562,2851000,6750481,5656765,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
63,20221128,1418,5090,5090,5070,5090,0,3691,18726000,6749922,5656762,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
64,20221128,1417,5080,5090,5070,5090,0,6331,32100000,6746579,5656414,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
65,20221128,1416,5090,5090,5070,5080,0,2816,14304000,6740555,5656107,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
66,20221128,1415,5100,5110,5080,5080,0,1766,8990000,6737898,5655948,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
67,20221128,1414,5110,5120,5090,5100,0,15102,77054000,6736385,5655695,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
68,20221128,1413,5110,5110,5100,5110,0,4550,23250000,6723715,5653263,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
69,20221128,1412,5110,5120,5100,5110,0,7796,39824000,6723165,5649263,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
70,20221128,1411,5100,5110,5100,5110,0,4001,20431000,6720669,5643963,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
71,20221128,1410,5100,5110,5090,5100,0,2439,12426000,6720596,5640035,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
72,20221128,1409,5100,5100,5090,5100,0,5148,26240000,6718168,5640024,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
73,20221128,1408,5090,5100,5090,5100,0,2973,15143000,6716984,5636060,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
74,20221128,1407,5080,5090,5070,5080,0,1227,6232000,6716962,5633109,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
75,20221128,1406,5060,5080,5060,5080,0,2261,11455000,6716581,5632263,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
76,20221128,1405,5070,5080,5060,5070,0,3273,16581000,6714910,5631673,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
77,20221128,1404,5080,5080,5060,5070,0,8998,45614000,6712281,5631029,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
78,20221128,1403,5080,5080,5070,5080,0,1642,8330000,6703800,5630512,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
79,20221128,1402,5090,5090,5070,5070,0,4151,21094000,6702584,5630086,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
80,20221128,1401,5070,5090,5070,5080,0,3269,16593000,6699276,5629243,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
81,20221128,1400,5060,5080,5060,5080,0,6786,34366000,6697692,5627558,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
82,20221128,1359,5050,5060,5050,5060,0,1373,6938000,6697621,5620843,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
83,20221128,1358,5060,5060,5050,5060,0,4440,22428000,6696764,5620327,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
84,20221128,1357,5060,5060,5050,5050,0,4890,24698000,6692867,5619784,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
85,20221128,1356,5050,5070,5050,5060,0,15519,78513000,6688336,5619425,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
86,20221128,1355,5070,5070,5050,5050,0,30580,154616000,6683597,5608645,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
87,20221128,1354,5090,5100,5070,5070,0,8333,42308000,6653024,5608638,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
88,20221128,1353,5090,5090,5080,5090,0,2223,11315000,6645501,5607828,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
89,20221128,1352,5090,5100,5090,5090,0,959,4882000,6643425,5607681,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
90,20221128,1351,5080,5090,5080,5090,0,240,1220000,6642512,5607635,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
91,20221128,1350,5090,5090,5080,5080,0,2676,13621000,6642361,5607546,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
92,20221128,1349,5090,5100,5080,5080,0,4262,21657000,6642203,5605028,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
93,20221128,1348,5100,5100,5080,5090,0,976,4967000,6637967,5605002,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
94,20221128,1347,5100,5100,5090,5100,0,2666,13572000,6637403,5604590,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
95,20221128,1346,5100,5100,5090,5090,0,2136,10879000,6634947,5604380,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
96,20221128,1345,5100,5110,5090,5100,0,11089,56554000,6633504,5603687,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
97,20221128,1344,5070,5100,5070,5090,0,8507,43224000,6631901,5594201,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
98,20221128,1343,5070,5090,5060,5090,0,7337,37211000,6626350,5591245,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
99,20221128,1342,5070,5080,5060,5070,0,5907,29936000,6624471,5585787,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
100,20221128,1341,5070,5080,5070,5070,0,2897,14690000,6620630,5583721,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
101,20221128,1340,5090,5090,5060,5080,0,4531,22989000,6617987,5583467,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
102,20221128,1339,5100,5100,5090,5090,0,4332,22068000,6614728,5582195,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
103,20221128,1338,5090,5100,5090,5100,0,3064,15599000,6612412,5580179,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
104,20221128,1337,5070,5090,5060,5090,0,27362,138494000,6612251,5577276,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
105,20221128,1336,5070,5080,5060,5070,0,3647,18469000,6602952,5559213,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
106,20221128,1335,5090,5090,5060,5060,0,9096,46059000,6599527,5558991,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
107,20221128,1334,5110,5110,5050,5070,0,18304,93012000,6590568,5558854,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
108,20221128,1333,5100,5150,5060,5110,0,53811,273473000,6573631,5557487,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
109,20221128,1332,5100,5100,5090,5090,0,6619,33729000,6536616,5540691,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
110,20221128,1331,5100,5110,5100,5100,0,2680,13670000,6530008,5540680,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
111,20221128,1330,5120,5120,5100,5100,0,7581,38723000,6527457,5540551,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
112,20221128,1329,5110,5110,5100,5110,0,4594,23450000,6521926,5538501,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
113,20221128,1328,5110,5120,5110,5120,0,5353,27387000,6518871,5536962,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
114,20221128,1327,5090,5120,5090,5110,0,3827,19542000,6516804,5533676,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
115,20221128,1326,5130,5130,5090,5100,0,31460,160673000,6514733,5531920,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
116,20221128,1325,5140,5140,5120,5120,0,18298,93749000,6487111,5528082,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
117,20221128,1324,5150,5160,5130,5130,0,3518,18089000,6469446,5527449,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
118,20221128,1323,5160,5160,5140,5150,0,480,2473000,6466546,5526831,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
119,20221128,1322,5170,5170,5130,5160,0,15228,78312000,6466393,5526504,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
120,20221128,1321,5170,5170,5160,5160,0,2469,12751000,6451507,5526162,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
121,20221128,1320,5150,5170,5150,5160,0,5897,30403000,6450131,5525069,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
122,20221128,1319,5150,5150,5140,5150,0,3566,18338000,6448226,5521077,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
123,20221128,1318,5160,5160,5140,5150,0,9417,48448000,6445492,5520245,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
124,20221128,1317,5150,5160,5150,5150,0,490,2524000,6436744,5519576,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
125,20221128,1316,5160,5160,5150,5150,0,3030,15605000,6436282,5519548,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
126,20221128,1315,5160,5170,5140,5150,0,8618,44442000,6433275,5519525,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
127,20221128,1314,5150,5170,5150,5150,0,4030,20788000,6428752,5515430,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
128,20221128,1313,5150,5160,5140,5160,0,8984,46244000,6426986,5513166,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
129,20221128,1312,5150,5150,5140,5140,0,8356,42957000,6422713,5508455,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
130,20221128,1311,5150,5160,5130,5140,0,26704,137276000,6417522,5505290,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
131,20221128,1310,5180,5190,5140,5150,0,62169,320815000,6396897,5499211,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
132,20221128,1309,5200,5200,5180,5190,0,4662,24154000,6335074,5498865,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
133,20221128,1308,5190,5200,5180,5190,0,9239,47900000,6330589,5498688,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
134,20221128,1307,5210,5210,5180,5190,0,44810,232773000,6323439,5496599,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
135,20221128,1306,5210,5220,5210,5210,0,5635,29364000,6278801,5496427,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
136,20221128,1305,5230,5230,5210,5220,0,6530,34057000,6273705,5495888,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
137,20221128,1304,5230,5230,5220,5220,0,2844,14864000,6267498,5495565,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
138,20221128,1303,5230,5240,5230,5230,0,548,2869000,6264752,5495467,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
139,20221128,1302,5240,5240,5230,5230,0,292,1527000,6264475,5495196,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
140,20221128,1301,5220,5230,5220,5230,0,5460,28517000,6264202,5495177,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
141,20221128,1300,5230,5230,5220,5230,0,2360,12331000,6259905,5494014,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
142,20221128,1259,5230,5240,5220,5220,0,1451,7583000,6258816,5492743,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
143,20221128,1258,5230,5240,5230,5230,0,1692,8854000,6257375,5492733,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
144,20221128,1257,5220,5240,5220,5230,0,817,4273000,6256214,5492202,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
145,20221128,1256,5230,5230,5220,5220,0,1878,9807000,6256064,5491535,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
146,20221128,1255,5240,5240,5230,5230,0,545,2850000,6254232,5491489,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
147,20221128,1254,5220,5240,5220,5240,0,818,4277000,6253732,5491444,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
148,20221128,1253,5240,5240,5230,5230,0,1459,7631000,6253587,5490771,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
149,20221128,1252,5230,5240,5230,5240,0,1388,7262000,6253130,5489769,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
150,20221128,1251,5220,5240,5210,5230,0,3430,17879000,6252070,5489441,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
151,20221128,1250,5230,5230,5210,5220,0,28207,147296000,6248980,5489101,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
152,20221128,1249,5240,5250,5230,5240,0,2502,13110000,6221023,5488851,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
153,20221128,1248,5250,5250,5240,5250,0,1165,6106000,6218830,5488542,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
154,20221128,1247,5240,5250,5240,5240,0,1798,9435000,6217736,5488471,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
155,20221128,1246,5250,5250,5240,5250,0,242,1269000,6217330,5487079,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
156,20221128,1245,5250,5250,5250,5250,0,1132,5943000,6217134,5487033,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
157,20221128,1244,5240,5250,5240,5250,0,648,3397000,6217134,5485901,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
158,20221128,1243,5230,5240,5230,5240,0,2112,11051000,6216866,5485521,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
159,20221128,1242,5240,5240,5230,5240,0,1429,7480000,6215204,5485071,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
160,20221128,1241,5240,5250,5240,5240,0,2922,15328000,6213908,5484938,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
161,20221128,1240,5230,5240,5230,5230,0,337,1765000,6213873,5482051,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
162,20221128,1239,5230,5240,5230,5240,0,1543,8070000,6213721,5481866,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
163,20221128,1238,5230,5230,5220,5230,0,3007,15724000,6212286,5481758,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
164,20221128,1237,5220,5230,5220,5220,0,3237,16897000,6211906,5479131,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
165,20221128,1236,5220,5230,5220,5230,0,2435,12715000,6208700,5479100,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
166,20221128,1235,5220,5230,5220,5230,0,1560,8146000,6206671,5478694,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
167,20221128,1234,5220,5230,5220,5220,0,5955,31090000,6205343,5478462,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
168,20221128,1233,5220,5230,5220,5230,0,6043,31548000,6199917,5477933,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
169,20221128,1232,5240,5240,5220,5230,0,4463,23323000,6194213,5477594,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
170,20221128,1231,5250,5260,5240,5240,0,3090,16226000,6190390,5476954,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
171,20221128,1230,5230,5260,5210,5250,0,20173,105429000,6187738,5476516,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
172,20221128,1229,5240,5250,5220,5220,0,6837,35755000,6171354,5472727,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
173,20221128,1228,5240,5250,5230,5230,0,4018,21019000,6166061,5471183,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
174,20221128,1227,5250,5260,5240,5250,0,2054,10770000,6162091,5471135,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
175,20221128,1226,5240,5260,5240,5260,0,803,4208000,6160272,5470900,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
176,20221128,1225,5250,5250,5240,5240,0,2698,14148000,6159494,5470875,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
