Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,7542.399902,7624.799805,7542.399902,7604.299805,7604.299805,482206700.0
2020-01-03,7604.299805,7626.399902,7551.0,7622.399902,7622.399902,475628900.0
2020-01-06,7622.399902,7622.399902,7528.100098,7575.299805,7575.299805,516783400.0
2020-01-07,7575.299805,7604.600098,7562.100098,7573.899902,7573.899902,511576100.0
2020-01-08,7573.899902,7579.5,7525.0,7574.899902,7574.899902,606225000.0
2020-01-09,7574.899902,7627.799805,7574.899902,7598.100098,7598.100098,653838100.0
2020-01-10,7598.100098,7632.0,7585.100098,7587.899902,7587.899902,651315600.0
2020-01-13,7587.899902,7635.799805,7582.5,7617.600098,7617.600098,659019400.0
2020-01-14,7617.600098,7650.700195,7588.799805,7622.399902,7622.399902,697648200.0
2020-01-15,7622.399902,7642.799805,7609.399902,7642.799805,7642.799805,730575200.0
2020-01-16,7642.799805,7653.600098,7595.299805,7609.799805,7609.799805,573564200.0
2020-01-17,7609.799805,7689.700195,7609.799805,7674.600098,7674.600098,631970100.0
2020-01-20,7674.600098,7682.799805,7639.600098,7651.399902,7651.399902,358980900.0
2020-01-21,7651.399902,7651.399902,7550.5,7610.700195,7610.700195,656519300.0
2020-01-22,7610.700195,7637.399902,7563.5,7571.899902,7571.899902,604636000.0
2020-01-23,7571.899902,7572.100098,7503.200195,7507.700195,7507.700195,668616300.0
2020-01-24,7507.700195,7642.200195,7507.600098,7586.0,7586.0,605760000.0
2020-01-27,7586.0,7586.0,7392.799805,7412.100098,7412.100098,679457100.0
2020-01-28,7412.100098,7491.399902,7410.399902,7480.700195,7480.700195,535852000.0
2020-01-29,7480.700195,7514.700195,7462.200195,7483.600098,7483.600098,525036700.0
2020-01-30,7483.600098,7483.600098,7357.600098,7382.0,7382.0,685501900.0
2020-01-31,7382.0,7398.299805,7275.0,7286.0,7286.0,714049600.0
2020-02-03,7286.0,7360.0,7285.200195,7326.299805,7326.299805,645846700.0
2020-02-04,7326.299805,7442.100098,7326.299805,7439.799805,7439.799805,696703600.0
2020-02-05,7439.799805,7512.399902,7408.5,7482.5,7482.5,818911400.0
2020-02-06,7482.5,7533.600098,7482.5,7504.799805,7504.799805,673947900.0
